Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl
2023-04-30,1065.0,0.086734693877551,16275680741.99,0.1390374331550801,0.1451612903225807,0.1036269430051812,6915.7158203125,0.1451612903225807,-0.025803233023538,0.1709645233461187,0.1278705656836523,0.0546406992539573,1065.0,0.0,980.0,0.086734693877551,BSDE.JK,BUY,2023-04,,,,,,0.1012658227848101,-0.0597014925373133,0.0498443892093313,False,False,-0.014285714285714235,0.7881016763866511,1.0032025112341143,1.1922666082589963,0.7808472002041111,1.0163612444939403,-0.3748675464935092,0.8164425433090889,11.66666666666667
2023-05-31,1050.0,-0.0140845070422535,3205112346.8099995,0.0606060606060605,0.1475409836065573,0.1111111111111111,6633.26123046875,0.1475409836065573,-0.0632724126943652,0.2108133963009225,0.0912900022503885,0.0398488729548037,1065.0,-0.0140845070422535,980.0,0.0714285714285714,BSDE.JK,BUY,2023-05,,,,,,0.0748898678414097,0.0094339622641509,0.0570928090729069,False,False,0.04109589041095896,0.1654145283478698,0.7424833300709418,1.1404717870867913,0.15223271174467762,1.069007599582377,-0.5480148066354302,0.46088550545392654,18.333333333333336
2023-06-30,1095.0,0.0428571428571429,9396553336.0,0.1173469387755101,0.1902173913043479,0.2032967032967032,6661.87890625,0.1902173913043479,-0.0275508286916357,0.2177682199959836,0.1384185207646419,0.006954823695061,1095.0,0.0,1050.0,0.0428571428571428,BSDE.JK,BUY,2023-06,,,,,,-0.0735294117647058,-0.0138888888888888,0.0505504735403503,False,False,0.07594936708860756,-0.38185296174244365,0.7801143710234512,1.0221760007498657,-0.43580819786382674,1.0727556604355049,-0.5768602148552869,0.222646781662364,26.66666666666667
2023-07-31,1185.0,0.0821917808219179,11283242679.400002,0.1126760563380282,0.267379679144385,0.2880434782608696,6931.35888671875,0.267379679144385,0.0134540855796669,0.253925593564718,0.110414097227403,0.0361573735687343,1185.0,0.0,1050.0,0.1285714285714285,BSDE.JK,BUY,2023-07,,,,,,-0.1791044776119403,-0.144927536231884,0.0484057311379383,False,False,-0.044052863436123246,0.41524292333341734,0.46871653503814237,1.2100607359968911,0.496917548461294,0.9386982059280575,-0.6736190384184172,0.48952983571513387,19.999999999999996
2023-08-31,1135.0,-0.0421940928270042,-5766113008.47,0.0809523809523808,0.1464646464646464,0.233695652173913,6953.259765625,0.1464646464646464,0.0160773282650323,0.130387318199614,0.0327108713784187,-0.1235382753651039,1185.0,-0.0421940928270042,1095.0,0.0365296803652968,BSDE.JK,BUY,2023-08,,,,,,-0.070754716981132,-0.1182266009852217,0.0635777371918635,False,False,-0.11274509803921573,-0.3979104202440085,-0.059453221807866316,0.645381330136747,-0.8918395939386448,0.688141097997417,-0.17437399136136478,-0.11475418511821397,41.666666666666664
2023-09-30,1020.0,-0.1013215859030837,-8416521918.56,-0.0684931506849315,0.0408163265306122,0.1270718232044199,6939.89208984375,0.0408163265306122,0.0197810077729347,0.0210353187576775,-0.1102250986092514,-0.1093519994419365,1185.0,-0.1392405063291139,1020.0,0.0,BSDE.JK,WEAK,2023-09,,,,,,0.0555555555555555,-0.0355329949238578,0.0936705768172095,False,False,-0.014925373134328401,-0.49470980482218696,-0.577527185486628,-0.05770789239026461,-0.9967147649444891,0.10173702463378259,0.2028684717069371,-0.41259730489445257,63.934426229508205
2023-10-31,1005.0,-0.0147058823529411,2084818089.6300008,-0.1518987341772152,-0.0563380281690141,0.0806451612903225,6752.2109375,-0.0563380281690141,-0.0236425103432187,-0.0326955178257953,-0.1260527273340236,-0.0537308365834728,1185.0,-0.1518987341772152,1005.0,0.0,BSDE.JK,AVOID,2023-10,,,,,,0.0289855072463768,-0.0806451612903225,0.0442604832290507,False,False,0.05188679245283023,-0.34832151696661035,-0.48391422852041716,-0.1526771885571865,-0.20910471894291113,0.3130671398646283,-0.4944969102967801,-0.3505663242815147,68.85245901639344
2023-11-30,1060.0,0.054726368159204,8868499485.13,-0.0660792951541849,0.0095238095238094,0.1584699453551912,7080.7412109375,0.0095238095238094,0.067460026813557,-0.0579362172897475,-0.0844133499154832,-0.0252406994639521,1185.0,-0.1054852320675105,1005.0,0.0547263681592039,BSDE.JK,WEAK,2023-11,,,,,,-0.0443349753694581,-0.1216931216931216,0.0781814998147403,False,False,0.01851851851851849,-0.05580320077147395,-0.0987656606643157,-0.07026722765835478,0.10891022171615922,0.5855820741497741,-0.20600733340835967,-0.07013381513162789,45.16129032258065
2023-12-31,1080.0,0.0188679245283018,877997956.0500004,0.0588235294117647,-0.0136986301369863,0.1739130434782609,7272.796875,-0.0136986301369863,0.0917035535090338,-0.1054021836460201,0.0108537943140905,-0.0474659663562726,1185.0,-0.0886075949367088,1005.0,0.0746268656716417,BSDE.JK,WEAK,2023-12,,,,,,-0.0964467005076141,-0.130890052356021,0.0347223892690556,False,False,-0.04347826086956519,-0.054177985207201594,0.5029216079188996,-0.0746173679922014,-0.031213861446931876,0.6009606251612503,-0.5615822038346542,0.06042000668691051,30.645161290322577
2024-01-31,1035.0,-0.0416666666666666,-1424604797.3900003,0.0298507462686568,-0.1265822784810126,0.106951871657754,7207.94091796875,-0.1265822784810126,0.0399030025382125,-0.1664852810192252,-0.037642699165304,-0.061083097373205,1185.0,-0.1265822784810126,1035.0,0.0,BSDE.JK,WEAK,2024-01,,,,,,-0.1129032258064515,-0.0,0.048720088043356,False,False,-0.019704433497536922,-0.5191970916139248,0.043962348337099784,-0.3253570258209425,-0.599491896998502,0.38038640188287537,-0.4391722028588252,-0.31150823813296874,58.06451612903225
2024-02-29,1015.0,-0.0193236714975845,-1621984492.6599998,-0.0424528301886792,-0.105726872246696,0.0252525252525253,7316.11083984375,-0.105726872246696,0.0521843115962077,-0.1579111838429038,-0.0756936480486341,0.0085740971763214,1185.0,-0.1434599156118143,1015.0,0.0,BSDE.JK,WEAK,2024-02,,,,,,-0.0740740740740741,0.2101167315175097,0.0306111204501245,False,False,-0.030456852791878264,-0.8011190945844557,-0.3168560667000715,-0.2545404890827888,0.29242851396441644,0.25799388957785496,-0.6741472707437777,-0.42447252187985207,68.25396825396825
2024-03-31,985.0,-0.0295566502463053,-11069588201.79,-0.0879629629629629,-0.034313725490196,0.0051020408163264,7288.81298828125,-0.034313725490196,0.0502775682849783,-0.0845912937751743,-0.0901651574634453,0.0733198900677294,1185.0,-0.1687763713080168,985.0,0.0,BSDE.JK,AVOID,2024-03,,,,,,-0.0314136125654449,0.1722689075630252,0.0111846307113743,False,False,-0.05913978494623651,-0.7302107623462134,-0.5869670951401846,0.017900495319003392,0.5273327711286878,0.019422535561250204,-1.2105959715452925,-0.45989957822377914,66.66666666666667
2024-04-30,930.0,-0.0558375634517765,-5488416947.29,-0.1014492753623188,-0.0746268656716417,-0.1267605633802817,7234.19677734375,-0.0746268656716417,0.0713819287201067,-0.1460087943917485,-0.1050919050222742,-0.0614175006165741,1185.0,-0.2151898734177215,930.0,0.0,BSDE.JK,AVOID,2024-04,,,,,,0.1014492753623188,0.2377049180327869,0.0188355362662698,False,False,0.015873015873015928,-0.5315979672131059,-0.5371993633522121,-0.33853641443670557,-0.7012276530886681,-0.19161253037311657,-1.0295324605315725,-0.5614224934189606,82.53968253968253
2024-05-31,945.0,0.0161290322580645,748550444.9200006,-0.0689655172413793,-0.1084905660377358,-0.0999999999999999,6970.73583984375,-0.1084905660377358,-0.0155358553316179,-0.0929547107061179,-0.0217580585846463,0.0530540836856305,1185.0,-0.2025316455696202,930.0,0.0161290322580645,BSDE.JK,AVOID,2024-05,,,,,,0.2645914396887159,0.055,0.0364167060629857,True,False,0.010471204188481686,-0.41116107028127136,-0.26743113456748463,-0.3268767078224296,-0.12229034559733487,0.00775865479888717,-0.8191641102364758,-0.36309844860249385,69.84126984126983
2024-06-30,955.0,0.0105820105820106,636689248.1099999,-0.0304568527918781,-0.1157407407407407,-0.1278538812785388,7063.5771484375,-0.1157407407407407,-0.0287674370889809,-0.0869733036517597,0.0004447275073938,0.0059814070543582,1185.0,-0.1940928270042194,930.0,0.0268817204301075,BSDE.JK,WATCH,2024-06,,,,,,0.1974789915966386,-0.0105820105820106,0.0400448085739965,False,False,0.07729468599033817,-0.3578898237162167,0.02767504603669974,-0.35265305975934086,0.12500247415806034,0.07842591282086285,-0.8439700353383999,-0.24149180137375725,65.07936507936508
2024-07-31,1035.0,0.0837696335078534,5553186840.07,0.1129032258064515,0.0,-0.1265822784810126,7255.76220703125,0.0,0.0066345284467144,-0.0066345284467144,0.1099221858442764,0.0803387752050452,1135.0,-0.0881057268722467,945.0,0.0952380952380952,BSDE.JK,WATCH,2024-07,,,,,,0.151639344262295,-0.0894736842105263,0.0407481053474534,False,False,0.19455252918287935,0.12055831679066022,0.8240336384910112,-0.10412227845430648,0.5300155363534861,0.5110045677992544,-0.7637520083271004,0.23917948369627867,30.15873015873016
2024-08-31,1285.0,0.2415458937198067,41363143774.06,0.3597883597883597,0.2660098522167486,0.1321585903083699,7670.73291015625,0.2660098522167486,0.0484713911633511,0.2175384610533974,0.2593689655672482,0.2241729895001118,1285.0,0.0,955.0,0.3455497382198952,BSDE.JK,BUY,2024-08,,,,,,-0.2849999999999999,-0.5481927710843373,0.1180353702286557,False,False,-0.07983193277310918,1.489382295027513,1.9601015669066895,0.7908513079809584,1.7731239137851915,1.0490112386529584,0.7004586151976745,1.4403736730747392,3.1746031746031744
2024-09-30,1190.0,-0.0739299610894941,-22583834669.86,0.2460732984293194,0.2081218274111675,0.1666666666666667,7527.92919921875,0.2081218274111675,0.0328059193344574,0.1753159080767101,0.1803343617654837,-0.0422225529766873,1285.0,-0.0739299610894941,1035.0,0.1497584541062802,BSDE.JK,BUY,2024-09,,,,,,-0.2592592592592593,-0.4782608695652173,0.15773792895723,False,False,0.024590163934426257,0.43754418834205244,0.6459082414088035,0.8015070478480113,-0.3553846242466185,0.3146261546494022,1.524963593587942,0.6022950354289914,15.873015873015872
2024-10-31,1220.0,0.0252100840336133,14894470825.539995,0.1787439613526569,0.3118279569892472,0.2139303482587065,7574.01904296875,0.3118279569892472,0.0469744293781535,0.2648535276110937,0.1348813281989558,0.0895376195343835,1285.0,-0.0505836575875486,1190.0,0.0252100840336134,BSDE.JK,BUY,2024-10,,,,,,-0.2842105263157894,-0.4104046242774566,0.1613252129846477,False,False,-0.21999999999999997,-0.3555216873887716,0.5836092127255206,1.1796493029093347,0.5312532220461484,0.6042732776610207,1.7334145654424788,0.5308228969317544,14.28571428571429
2024-11-30,1000.0,-0.180327868852459,-13199362753.51,-0.2217898832684824,0.0582010582010581,-0.0566037735849056,7114.26611328125,0.0582010582010581,0.0205904049063372,0.0376106532947209,-0.1492457335252131,-0.2272428743163728,1285.0,-0.2217898832684824,1000.0,0.0,BSDE.JK,AVOID,2024-11,,,,,,-0.2048192771084338,-0.1235955056179776,0.1027903314194689,False,False,-0.05820105820105814,-0.35699280214057544,-1.11524483370653,0.20079973080640226,-1.438624316112481,-0.2885251531950977,0.3767001422299134,-0.507703761981108,76.19047619047619
2024-12-31,945.0,-0.055,-9228350864.38,-0.2058823529411765,-0.0104712041884816,-0.125,7079.90478515625,-0.0104712041884816,0.0023115252195358,-0.0127827294080175,-0.1463673917604847,-0.0503933827027384,1285.0,-0.2645914396887159,945.0,0.0,BSDE.JK,AVOID,2024-12,,,,,,-0.1739130434782609,-0.2038216560509553,0.1035910085933908,False,False,0.0052631578947368585,-0.49655416171793365,-0.8726108825731574,-0.11570181230710193,-0.5978813546828262,-0.5497297025331678,0.8177847140991565,-0.4118995398071147,63.49206349206349
2025-01-31,950.0,0.0052910052910053,-1372743065.85,-0.2213114754098361,-0.0821256038647343,-0.0821256038647343,7109.19580078125,-0.0821256038647343,-0.0202000013324539,-0.0619256025322804,-0.1599407236926202,-0.0491428731242629,1285.0,-0.2607003891050584,945.0,0.0052910052910052,BSDE.JK,AVOID,2025-01,,,,,,-0.0982658959537572,-0.2025316455696202,0.0946893574347072,False,False,-0.14457831325301207,-0.38628350234471637,-0.9008010428347906,-0.10423948783286953,0.039177210452834864,-0.35535975062490455,0.8459693866623935,-0.31845860140890314,61.904761904761905
2025-02-28,830.0,-0.1263157894736841,-7105351237.21,-0.17,-0.3540856031128404,-0.1822660098522167,6270.59716796875,-0.3540856031128404,-0.1825295911859588,-0.1715560119268816,-0.0514116689088283,-0.1096304093946012,1285.0,-0.3540856031128405,830.0,0.0,BSDE.JK,AVOID,2025-02,,,,,,0.0674157303370787,0.2350230414746543,0.0658803151878339,False,False,-0.03105590062111796,-0.3581425476871323,-0.17571531056785433,-0.8433835598509112,-1.2077434086268557,-0.4405398440842011,-0.2811251896207636,-0.47772092927144016,71.42857142857143
2025-03-31,805.0,-0.0301204819277108,-5459385703.709999,-0.1481481481481481,-0.3235294117647058,-0.182741116751269,6510.6201171875,-0.3235294117647058,-0.1351379715602036,-0.1883914402045021,-0.0677396278016154,-0.0168354282776205,1285.0,-0.3735408560311284,805.0,0.0,BSDE.JK,AVOID,2025-03,,,,,,-0.0254777070063694,0.240566037735849,0.0681026909027106,False,False,0.06936416184971095,-0.6928926491816824,-0.16153055598401894,-0.6093975515190211,0.37054068435837095,-0.6677376716055449,-0.4581280312715219,-0.38696520654482974,66.66666666666667
2025-04-30,865.0,0.0745341614906831,4926947546.52,-0.0894736842105262,-0.2909836065573771,-0.0698924731182796,6766.794921875,-0.2909836065573771,-0.1065780421879354,-0.1844055643694416,-0.0413105883412828,0.0039858758350604,1285.0,-0.3268482490272373,805.0,0.0745341614906832,BSDE.JK,AVOID,2025-04,,,,,,-0.0949367088607595,0.1173469387755101,0.1004546617346057,False,False,0.028089887640449396,-0.5044864978635221,-0.45351526584343227,-0.9038994270939121,-0.26165572667033965,-0.7804576463957845,-0.39860348916256527,-0.5342063361141592,79.36507936507937
2025-05-31,890.0,0.0289017341040462,-2610972067.730001,0.072289156626506,-0.1099999999999999,-0.0582010582010582,7175.81884765625,-0.1099999999999999,0.008652014613298,-0.118652014613298,-0.0720705678845059,0.0657535497561436,1285.0,-0.3073929961089494,805.0,0.1055900621118012,BSDE.JK,WATCH,2025-05,,,,,,0.1797235023041474,0.0531914893617021,0.0524698878779174,False,False,-0.13375796178343946,-0.4703114817071874,-0.5425340763084012,-0.5327736781723189,0.17499828549408625,-1.0736454834620381,-0.6081464316535155,-0.4537232176550833,71.42857142857143
2025-06-30,785.0,-0.1179775280898876,-13853994933.15,-0.0248447204968944,-0.1693121693121693,-0.1780104712041884,6927.67919921875,-0.1693121693121693,-0.0215010781298439,-0.1478110911823253,-0.0889029936758576,-0.0291590765690273,1285.0,-0.3891050583657587,785.0,0.0,BSDE.JK,AVOID,2025-06,,,,,,0.2594339622641509,0.1325966850828729,0.1005953831917724,True,False,0.006329113924050667,-0.5217410603201096,-0.6963065227606771,-0.7092833387751702,-0.5349161196938444,-1.5189820644473937,0.041924654593071244,-0.5565700891893474,79.36507936507937
2025-07-31,790.0,0.0063694267515923,-1029350435.3199996,-0.0867052023121387,-0.1684210526315789,-0.2367149758454106,7484.3369140625,-0.1684210526315789,0.0527684317317613,-0.2211894843633403,-0.1927438809586429,-0.0733783931810149,1285.0,-0.3852140077821012,785.0,0.0063694267515923,BSDE.JK,AVOID,2025-07,,,,,,0.1938775510204081,0.1222222222222222,0.0791026629509704,False,False,0.27188940092165903,-0.44494595768256534,-0.55626608908559,-0.7488938711184825,-0.43777851609089163,-1.6143798046559046,-0.23735612076570678,-0.5176558519398029,89.0625
2025-08-31,1085.0,0.3734177215189873,104574177131.94,0.2191011235955056,0.3072289156626506,-0.1556420233463035,7830.4931640625,0.3072289156626506,0.2487635474436083,0.0584653682190423,0.1278677284520262,0.2796548525823826,1220.0,-0.110655737704918,785.0,0.3821656050955414,BSDE.JK,ACCUMULATE,2025-08,,,,,,-0.1542553191489362,-0.3072289156626506,0.2554916525734158,False,False,-0.02358490566037741,1.0622332220096264,0.7292987011399374,0.1236490620962286,1.0099904956278107,0.43474132593498843,1.313019947998948,0.7944904337267907,6.25
2025-09-30,1060.0,-0.0230414746543778,12295365392.19,0.3503184713375795,0.3167701863354037,-0.1092436974789915,8061.06201171875,0.3167701863354037,0.2381404331114653,0.0786297532239383,0.1867163789329811,0.020164385004896,1220.0,-0.1311475409836065,790.0,0.3417721518987341,BSDE.JK,ACCUMULATE,2025-09,,,,,,-0.1712707182320441,-0.4324324324324324,0.2208956563793545,False,False,-0.08163265306122458,0.8792794102902349,0.6937487327095176,-0.018829206453509415,-0.14737585011239226,-0.027734601469520857,0.7527192306728663,0.5286769396652713,15.625
2025-10-31,980.0,-0.0754716981132075,-12058621910.82,0.240506329113924,0.1329479768786128,-0.1967213114754098,8163.875,0.1329479768786128,0.2064611229178325,-0.0735131460392197,0.1497116343079352,-0.1521428992631581,1085.0,-0.0967741935483871,980.0,0.0,BSDE.JK,WEAK,2025-10,,,,,,-0.0888888888888888,-0.2727272727272727,0.2454351691791889,False,False,-0.042553191489361764,-0.5394767006484845,0.3372931107443282,-0.2344776336420157,-0.560522580229127,0.018642034986188206,0.8683718115016699,-0.07676568057239579,28.125
2025-11-30,940.0,-0.0408163265306122,-3493233187.46,-0.1336405529953916,0.0561797752808987,-0.06,8508.7060546875,0.0561797752808987,0.1857470534483454,-0.1295672781674466,-0.2202523252574006,-0.0560541321282268,1085.0,-0.1336405529953917,940.0,0.0,BSDE.JK,AVOID,2025-11,,,,,,-0.1325301204819278,-0.4920634920634921,0.026664172187578,False,False,-0.03867403314917128,-0.4503898444066616,-0.644014419729935,-0.2063106563781322,0.1378357097576379,-0.1783469620483716,-0.7395309313301779,-0.42975293267385944,79.6875
2025-12-31,905.0,-0.0372340425531915,-4336887329.99,-0.1462264150943396,0.1528662420382165,-0.0423280423280423,8646.9384765625,0.1528662420382165,0.2481724727579237,-0.0953062307197072,-0.2189062262646338,0.0342610474477393,1085.0,-0.1658986175115207,905.0,0.0,BSDE.JK,AVOID,2025-12,,,,,,-0.222972972972973,,0.0211184983712908,False,False,,-0.384142802700988,-0.7924706206022312,-0.10637924916877851,0.17112118997368161,-0.5371695195723541,-0.7695129149607439,-0.4340990493234277,76.5625
2023-01-31,2095.628173828125,-0.0824373575944547,-3081236665.7,-0.1322034792767753,-0.0889680421611461,-0.2501647748461468,6839.341796875,-0.0889680421611461,-0.0160810345675369,-0.0728870075936092,-0.0956416597747034,-0.0710691226154587,2883.125732421875,-0.2731402067339736,2095.628173828125,0.0,BTPS.JK,AVOID,2023-01,,,,,,-0.1459642000208936,-0.1513443572954271,0.1120650719187069,False,False,-0.09401714739483258,-0.6204249324179217,-0.5966881293885332,-0.293181994581023,-0.28724244329157633,-0.47916570733622993,0.5868087727307805,-0.3938136845142206,75.0
2023-02-28,1915.5350341796875,-0.0859375445976458,-19798170676.38,-0.2687500867924736,-0.2094594955412626,-0.3356047526340083,6843.23876953125,-0.2094594955412626,-0.0467154526889039,-0.1627440428523586,-0.2351300195614409,-0.0898570352587494,2770.691650390625,-0.3086437338093445,1915.5350341796875,0.0,BTPS.JK,AVOID,2023-02,,,,,,-0.1797965242606152,-0.0377839948452261,0.0254276439244396,False,False,-0.06849289790765667,-0.6585236720889605,-1.718798738443437,-0.7558084843304462,-0.4450119911340734,-0.676765770075398,-0.9134512088570113,-1.000204740024917,91.66666666666666
2023-03-31,1792.7447509765625,-0.0641023426938829,-10042609385.63,-0.2150536858550372,-0.1978021467810028,-0.3235504423679834,6805.27685546875,-0.1978021467810028,-0.0334508959153659,-0.1643512508656368,-0.2084349723890726,-0.0016072080132781,2770.691650390625,-0.3529612901082612,1792.7447509765625,0.0,BTPS.JK,AVOID,2023-03,,,,,,-0.0134882270442078,-0.1012706162539447,0.0117274615229935,False,False,0.019663254172775924,-0.6489156995218357,-1.2423645240628884,-0.6516611812319257,0.3471327520013419,-0.7223488600521845,-1.281724908365592,-0.7911755189582274,86.66666666666667
2023-04-30,1828.7030029296875,0.020057652899855,4820751783.31,-0.1273723908811743,-0.242736796919657,-0.3399832122524827,6915.7158203125,-0.242736796919657,-0.025803233023538,-0.2169335638961189,-0.1385392583526021,-0.0525823130304821,2619.535400390625,-0.3018979615022605,1792.7447509765625,0.020057652899855,BTPS.JK,AVOID,2023-04,,,,,,-0.0046948737791596,-0.3587301521077288,0.0559682391972604,False,False,-0.12631583774990873,-0.37407535096902994,-0.5378971398081662,-0.805157295422692,-0.1525545521589817,-0.5276511744852871,-0.2479181827189525,-0.47467047980549065,71.66666666666667
2023-05-31,1623.61474609375,-0.1121495707653863,-36526034922.59,-0.152396214570385,-0.3801898054702232,-0.3497073239704905,6633.26123046875,-0.3801898054702232,-0.0632724126943652,-0.3169173927758579,-0.121712272926057,-0.099983828879739,2619.535400390625,-0.3801898054702232,1623.61474609375,0.0,BTPS.JK,AVOID,2023-05,,,,,,0.1203703575109182,-0.1480361473830072,0.0669205884773941,False,False,0.08212564587065463,-0.5532567572107426,-0.44591640595306514,-1.2086383142132238,-0.7105947007243998,-0.8065741993671085,-0.3940929861290506,-0.6519483804771322,80.0
2023-06-30,1768.8856201171875,0.0894737340695779,25889281647.98,-0.0133087160603193,-0.2255003134725868,-0.2337396587691258,6661.87890625,-0.2255003134725868,-0.0275508286916357,-0.1979494847809511,0.0077628659288123,0.1189679079949068,2619.535400390625,-0.3247330729512526,1623.61474609375,0.0894737340695779,BTPS.JK,WATCH,2023-06,,,,,,-0.086614118316648,-0.2248521205215636,0.1024282670675808,False,False,0.02816897441178423,0.03502434621544185,-0.07094735808921421,-0.9419747453275351,0.7888134862030753,-0.6908758190190901,0.06466883031283845,-0.11382362097604734,51.66666666666666
2023-07-31,1820.1575927734373,0.0289854652404564,-342855840.1799979,-0.0046729349394406,-0.1314501229249463,-0.2087233050076179,6931.35888671875,-0.1314501229249463,0.0134540855796669,-0.1449042085046132,-0.0069348940500658,0.0530452762763378,2619.535400390625,-0.3051601469092513,1623.61474609375,0.1210526371188418,BTPS.JK,WATCH,2023-07,,,,,,-0.3523808945066731,-0.3396227228765527,0.1034648781848924,False,False,0.013888869599710918,0.3297814837768994,-0.24055030478318273,-0.575855753453509,0.6526581943252131,-0.7441116936222617,0.046383468834829716,-0.018497630676582524,44.99999999999999
2023-08-31,1845.7935791015625,0.0140844872058922,8529222131.869999,0.136842088643474,-0.0364083422300814,-0.2382417647743376,6953.259765625,-0.0364083422300814,0.0160773282650323,-0.0524856704951138,0.0886005790695119,0.0924185380094994,2619.535400390625,-0.2953736838882506,1768.8856201171875,0.0434781978606846,BTPS.JK,WATCH,2023-08,,,,,,-0.3051358116291052,-0.5709092053781057,0.0399257818854867,False,False,-0.13385814195103274,-0.34747154269742564,0.2513667189071153,-0.18280703738119264,0.77806634500547,-0.7931021860037837,-0.5195039590979883,-0.03953661602258346,33.333333333333336
2023-09-30,1627.8875732421875,-0.1180554577318664,-15077721673.63,-0.0797100984209815,-0.0919579754142759,-0.2715706372447003,6939.89208984375,-0.0919579754142759,0.0197810077729347,-0.1117389831872107,-0.1214420463453014,-0.0592533126920968,2619.535400390625,-0.378558666166742,1627.8875732421875,0.0,BTPS.JK,AVOID,2023-09,,,,,,-0.1272190374436417,-0.4059041913074372,0.0809362271823659,False,False,-0.20952386826188385,-0.49470980482218696,-0.6266124557711724,-0.5683807113145266,-0.6796953778649639,-1.31889980974797,0.020443850485797204,-0.5159979731788298,78.68852459016394
2023-10-31,1345.8912353515625,-0.1732283866071819,-43809745864.9,-0.2605633486379708,-0.2640186880016234,-0.442668434268836,6752.2109375,-0.2640186880016234,-0.0236425103432187,-0.2403761776584047,-0.2347173417947792,-0.1286371944711939,2619.535400390625,-0.4862099457976925,1345.8912353515625,0.0,BTPS.JK,AVOID,2023-10,,,,,,0.0094338597076782,-0.2291853938690906,0.0962558481556206,False,False,0.048338411346046106,-0.34832151696661035,-0.9110747177413352,-0.9713709381639961,-0.7980014381180544,-1.6048394145268825,0.08867055353877717,-0.6430261465031106,88.52459016393442
2023-11-30,1414.2540283203125,0.0507936980144556,1927808358.95,-0.2337962140876561,-0.1289472876968738,-0.4601126489417096,7080.7412109375,-0.1289472876968738,0.067460026813557,-0.1964073145104308,-0.2521302688489544,0.0439688631479738,2283.907470703125,-0.3807743761681731,1345.8912353515625,0.0507936980144557,BTPS.JK,AVOID,2023-11,,,,,,-0.2036365804852562,-0.3470545543671723,0.1167190243527526,False,False,0.020709973644571944,-0.08091262273674585,-1.1678104432993883,-0.729449749413967,0.42337859553704393,-1.2065980866305097,0.12013937416783095,-0.4661550727231462,77.41935483870968
2023-12-31,1444.16259765625,0.0211479470710502,632750162.0799999,-0.1128609730830618,-0.1835749122317048,-0.3676790254503396,7272.796875,-0.1835749122317048,0.0917035535090338,-0.2752784657407386,-0.160830708180736,-0.0788711512303078,2095.628173828125,-0.3108688766012484,1345.8912353515625,0.0730158275226585,BTPS.JK,AVOID,2023-12,,,,,,-0.2472324762149247,-0.399569100543522,0.1216873891312039,False,False,-0.06289314674169155,-0.06445473795255059,-0.3540383323575999,-0.6817521370177764,-0.191461611816469,-0.7849017142922561,0.2001795174071536,-0.261026557937532,62.903225806451616
2024-01-31,1358.7091064453125,-0.0591716551513112,-546711396.6600001,0.0095237050045888,-0.2535211721008178,-0.3516459057890351,7207.94091796875,-0.2535211721008178,0.0399030025382125,-0.2934241746390303,-0.0579697404293719,-0.0181457088982917,1915.5350341796875,-0.2906895033495595,1358.7091064453125,0.0,BTPS.JK,AVOID,2024-01,,,,,,-0.2408917929562493,-0.3225295602964935,0.0568953541557202,False,False,-0.15636367300883247,-0.5191970916139248,-0.04937292166707218,-0.6768849573701675,-0.22859137662231194,-0.6110067094223431,-0.3606278571987357,-0.3648699188404374,66.12903225806453
2024-02-29,1174.9842529296875,-0.1352201531910611,-17239561391.87,-0.1691844397111613,-0.3634259723118066,-0.3866025773666598,7316.11083984375,-0.3634259723118066,0.0521843115962077,-0.4156102839080143,-0.2024252575711161,-0.1221861092689839,1845.7935791015625,-0.3634259723118067,1174.9842529296875,0.0,BTPS.JK,AVOID,2024-02,,,,,,-0.1191538843261941,-0.0306833058462208,0.0781937714216443,False,False,-0.014760056570763735,-0.8011190945844557,-1.179835935420213,-1.2737098898778256,-0.42731431214656534,-1.1693541363841398,-0.031816523710747995,-0.8949415705626971,95.23809523809523
2024-03-31,1157.8936767578125,-0.0145453661436412,-5459703614.950001,-0.1982248545717961,-0.2887139776786367,-0.3541224002317827,7288.81298828125,-0.2887139776786367,0.0502775682849783,-0.338991545963615,-0.2004270490722786,0.0766187379443993,1845.7935791015625,-0.3726851746220638,1157.8936767578125,0.0,BTPS.JK,AVOID,2024-03,,,,,,-0.1221397191251028,-0.0574896081794511,0.0610154132899197,False,False,-0.057489608179451146,-0.7302107623462134,-1.277757897490964,-0.9781373504883232,0.5525686979904876,-1.325946498622968,-0.34298096145880586,-0.7770592943956498,90.47619047619048
2024-04-30,1094.9456787109375,-0.054364229903331,6770396540.77,-0.1941279604907037,-0.1864530729149708,-0.4012446652317126,7234.19677734375,-0.1864530729149708,0.0713819287201067,-0.2578350016350775,-0.1977705901506591,0.0811565443285374,1845.7935791015625,-0.4067886620106779,1094.9456787109375,0.0,BTPS.JK,AVOID,2024-04,,,,,,-0.0657895940674679,-0.1408452011927128,0.0614893303356558,False,False,-0.04291841052346168,-0.5315979672131059,-0.9910201788196976,-0.7345840191166759,0.2969477519716811,-1.3526683007693208,-0.29090881363527543,-0.6030983537995357,84.12698412698413
