Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl,drawdown_12m,rs_3m_prev1,rs_3m_prev2,momentum_inflection,drawdown_prev2,drawdown_compression,winner_group_a,winner_group_b,mi_norm,dc_norm,early_reversal_score,early_reversal_pctl,er_quintile,early_reversal_state,isi_rank_synth,becomes_accumulate_3m,becomes_buy_3m,becomes_top5_3m,becomes_accumulate_6m,becomes_buy_6m,becomes_top5_6m
2024-01-31,1384.8494873046875,0.0549998842211463,4377945128.4,0.0603014610413279,-0.3013245761134111,-0.4635975784296824,7207.94091796875,-0.3013245761134111,0.0399030025382125,-0.3412275786516237,-0.0071919843926329,0.1587599428481761,3043.390625,-0.5449649230273594,1096.065673828125,0.2634730932389795,LPPF.JK,WATCH,2024-01,,,,,,-0.1746616270273437,-0.2921278031091423,0.1804460220270399,False,False,-0.1722222268145714,1.7072381561595724,0.18378228725747478,-0.8092654356450911,1.2995499505239874,-2.147117624982221,0.8263923853770118,0.6180472847417346,8.064516129032262,-0.5449649230273594,-0.2146364146803216,-0.3760264207818733,True,-0.6398537654599876,True,False,False,2.283828581035263,0.9458651548221527,0.8896515719536171,0.9354838709677419,Q5,EARLY_REVERSAL,40,True,False,False,False,False,True
2025-02-28,1423.3333740234375,0.1167315398696522,17784332921.820004,-0.0888889027804877,-0.0401337858719728,-0.2483087837774241,6270.59716796875,-0.0401337858719728,-0.1825295911859588,0.142395805313986,0.0296994283106839,0.2359889267465224,1794.8878173828125,-0.2070070562410698,1274.5528564453125,0.1167315398696521,MAPI.JK,AVOID,2025-02,,,,,,-0.1038461735083666,-0.1811895220111514,0.1234918821194589,False,False,-0.0629629744428261,2.91914505305991,0.3968120315793803,0.6799258472545,1.5228536220868303,0.4738997246311582,0.8444857582666905,1.3675062601681385,7.936507936507942,-0.2070070562410698,-0.125338138128891,-0.1393486469739014,True,-0.2746273959943479,True,False,False,1.8749999954999998,2.624999992125,1.679220761872176,0.9523809523809523,Q5,EARLY_REVERSAL,42,True,False,False,True,True,False
2024-06-30,630.0,-0.0597014925373133,-1893800652.2099984,0.2804878048780488,0.125,-0.2222222222222222,7063.5771484375,0.125,-0.0287674370889809,0.153767437088981,0.3113893851773208,0.0831134715211426,810.0,-0.2222222222222222,550.0,0.1454545454545454,MBMA.JK,ACCUMULATE,2024-06,,,,,,-0.0769230769230768,-0.3755458515283842,0.1407217885734084,False,False,-0.0588235294117647,1.7216103165340864,1.7584868669381233,0.5561383661970755,0.5296667141979624,-0.0826623987335219,1.1964841733173663,1.3278719297248067,6.349206349206349,-0.2222222222222222,0.145568114394438,-0.170309296326622,True,-0.3209876543209876,True,False,False,3.0576471814149806,1.5685399100794226,1.5551109471935547,0.9841269841269841,Q5,EARLY_REVERSAL,42,True,True,True,True,False,True
2025-05-31,360.0,0.1612903225806452,156428862013.86002,0.0975609756097561,-0.28,-0.4626865671641791,7175.81884765625,-0.28,0.008652014613298,-0.288652014613298,-0.0467987489012557,0.0411335795624029,630.0,-0.4285714285714285,300.0,0.2,MBMA.JK,WATCH,2025-05,,,,,,0.1549295774647887,0.3394495412844036,0.1233570409871969,False,False,0.217391304347826,0.016166277087580016,-0.4317992939424332,-1.2525153252183912,0.035516645587291215,-1.960016008104202,0.2744688598569919,-0.3441944211387781,60.31746031746032,-0.4285714285714285,-0.1403185795234267,-0.264569645592332,True,-0.5522388059701493,True,False,False,1.3246718188010609,0.45200027014201233,-0.1097583656890565,0.5238095238095238,Q3,EARLY_REVERSAL,43,False,False,True,True,False,False
2025-06-30,460.0,0.2777777777777777,165673573352.44,0.5333333333333334,0.0043668122270741,-0.2698412698412699,6927.67919921875,0.0043668122270741,-0.0215010781298439,0.025867890356918,0.4692750601543702,0.3145199049702161,595.0,-0.226890756302521,310.0,0.4838709677419355,MBMA.JK,WATCH,2025-06,,,,,,0.2868217054263565,0.1929824561403509,0.1222670606604612,True,False,0.0416666666666666,1.9622028613778975,1.3305757488124048,-0.020064340354175213,2.731801612963405,-0.319645764281078,0.3859427929765089,1.2955951626323148,4.761904761904767,-0.226890756302521,-0.0467987489012557,-0.1403185795234267,True,-0.5373134328358209,True,True,False,1.71846588167094,0.9921567396804715,1.462537567994826,0.9523809523809523,Q5,EARLY_REVERSAL,43,True,False,False,True,True,False
2023-12-31,2700.0,0.0671936758893281,134378723740.35,-0.0625,-0.1176470588235294,-0.3446601941747572,7272.796875,-0.1176470588235294,0.0917035535090338,-0.2093506123325632,-0.1104697350976742,0.0147760811476603,4720.0,-0.4279661016949153,2230.0,0.210762331838565,MDKA.JK,AVOID,2023-12,,,,,,-0.1842105263157893,-0.134453781512605,0.1915196044687767,False,False,-0.0,0.8142251113834651,-0.10266248918966359,-0.44612717614262704,0.2863817230087225,-1.515036234783118,0.811868227094963,0.2340683476716644,14.516129032258062,-0.4279661016949153,-0.2698133447021266,-0.338826357829173,True,-0.527542372881356,True,False,False,4.436500816991283,0.9161890767174244,0.7155899963679726,0.9032258064516129,Q5,EARLY_REVERSAL,43,False,True,False,False,False,True
2025-04-30,1670.0,0.1678321678321679,266797057146.08,0.0670926517571885,-0.3099173553719008,-0.3650190114068441,6766.794921875,-0.3099173553719008,-0.1065780421879354,-0.2033393131839653,0.1152557476264319,0.1357874211381838,2720.0,-0.3860294117647059,1400.0,0.1928571428571428,MDKA.JK,WATCH,2025-04,,,,,,0.2923728813559322,0.3155737704918032,0.1367481692724557,True,False,0.1732673267326733,0.39593006662878866,0.585142697181082,-1.0130962984300358,0.8565601146716757,-1.1822017648414056,0.1113776583624,0.1884963483869402,30.15873015873016,-0.3860294117647059,-0.0341425632447985,-0.1205421036914369,True,-0.4852941176470588,True,True,False,2.065338949982288,0.5249999987399999,0.4577901558587982,0.8253968253968254,Q5,EARLY_REVERSAL,44,True,False,False,True,True,True
2025-05-31,2020.0,0.2095808383233532,119259587277.46,0.4428571428571428,0.0978260869565217,-0.2518518518518519,7175.81884765625,0.0978260869565217,0.008652014613298,0.0891740723432237,0.2984974183461308,0.2925133855271891,2720.0,-0.2573529411764705,1430.0,0.4125874125874126,MDKA.JK,ACCUMULATE,2025-05,,,,,,0.1821862348178138,0.1140350877192982,0.0988080968893189,False,False,-0.01,1.1115917145111456,1.0812020114416367,0.34711509228337606,1.4596803245144239,-0.7076230086511225,-0.0311898173622993,0.8701101912182269,12.698412698412698,-0.2573529411764705,0.1152557476264319,-0.0341425632447985,True,-0.4742647058823529,True,False,False,1.3246718188010609,0.45200027014201233,0.9794805224020089,0.8888888888888888,Q5,EARLY_REVERSAL,44,False,True,False,True,False,False
2025-06-30,2000.0,-0.0099009900990099,1986156119.549988,0.3986013986013985,0.238390092879257,-0.1596638655462184,6927.67919921875,0.238390092879257,-0.0215010781298439,0.259891171009101,0.3345431254224353,0.1707170986658772,2720.0,-0.2647058823529412,1670.0,0.1976047904191616,MDKA.JK,ACCUMULATE,2025-06,,,,,,0.0521327014218009,0.1228070175438597,0.1165506327192853,False,False,0.1525423728813559,0.49265999192195586,0.8413308426246453,0.9086219578387155,1.3649354330033703,-0.5992330311914479,0.2951997066894564,0.7479351595947854,12.698412698412698,-0.2647058823529412,0.2984974183461308,0.1152557476264319,True,-0.3860294117647059,True,False,False,1.71846588167094,0.9921567396804715,0.9019798073440336,0.9206349206349206,Q5,EARLY_REVERSAL,44,True,False,False,True,False,False
2023-08-31,981.4342041015624,-0.053097343048225,7138375499.469997,0.2144199806370323,-0.0443044775792957,0.2779651830022347,6953.259765625,-0.0443044775792957,0.0160773282650323,-0.0603818058443281,0.1661784710630702,0.12104428606682,1245.7127685546875,-0.2121504821370249,816.3330688476562,0.2022472708192068,MEDC.JK,WATCH,2023-08,,,,,,0.0851250690288915,0.1933736095946285,0.1710415615946616,False,False,0.3354037174663419,0.8050237620708827,0.6828013528342752,-0.2185667595262082,0.9994175692235518,-0.3061995563314773,1.393741023594389,0.641950045315208,11.66666666666667,-0.2121504821370249,0.1469251739921417,-0.0738164863128829,True,-0.344685958549827,True,False,False,2.2838285810352628,0.752245314735197,0.7829715994003035,0.9,Q5,EARLY_REVERSAL,44,True,False,False,False,True,False
2023-05-31,635.25927734375,0.0847457768435833,14068820141.65,-0.0153845804550194,-0.1949685028675524,-0.3402061698822892,6633.26123046875,-0.1949685028675524,-0.0632724126943652,-0.1316960901731871,0.0152993611893085,0.1229884505884933,1047.1851806640625,-0.3933649090212426,585.629638671875,0.0847457768435832,MNCN.JK,WATCH,2023-05,,,,,,-0.2100176711309525,-0.6123331912277918,0.0885536341374603,False,False,0.0153845804550194,0.2994042292346098,0.318510120953848,-0.3841549927388743,0.6652393627521244,-0.874071131330874,-0.0552781192045149,0.1695394323688482,25.0,-0.3933649090212426,-0.1622460105272366,-0.1960839499348285,True,-0.4407582827895792,True,False,False,2.4070535468507743,1.2067017139166416,0.5397250124499678,0.8333333333333334,Q5,EARLY_REVERSAL,45,False,False,False,False,False,False
2023-06-30,645.1851806640625,0.0156249639703276,7541410263.690001,0.1016948905237293,-0.121621598040476,-0.3048128103099096,6661.87890625,-0.121621598040476,-0.0275508286916357,-0.0940707693488402,0.1227664725128611,0.0376253208243468,1047.1851806640625,-0.3838862575815631,585.629638671875,0.1016948905237293,MNCN.JK,WATCH,2023-06,,,,,,-0.3275415240001287,-0.6714641986115608,0.0450992848504938,False,False,-0.0241034613715278,0.14431424944668478,0.6781604231196299,-0.4511766509495206,-0.10049240682501184,-1.0121378868949606,-0.6442704811265251,0.0820307839610154,35.0,-0.3838862575815631,0.0152993611893085,-0.1622460105272366,True,-0.4407582827895792,True,False,False,1.6138042987903745,1.1293309020895606,0.40942216237697715,0.8333333333333334,Q5,EARLY_REVERSAL,45,False,False,False,True,True,True
2023-04-30,650.0,0.1206896551724137,4194958825.22,-0.0647482014388489,-0.2613636363636363,-0.3048128342245989,6915.7158203125,-0.2613636363636363,-0.025803233023538,-0.2355604033400983,-0.0759150689102767,0.0756214691061176,1010.0,-0.3564356435643564,580.0,0.1206896551724138,PTPP.JK,AVOID,2023-04,,,,,,-0.0743801652892561,-0.1504424778761062,0.1198112981625886,False,False,-0.2745098039215685,1.379934694158281,-0.17563528585374433,-0.9010734491220663,0.9634897694564969,-0.8065760734385587,1.0755687957415916,0.3849809960083643,26.66666666666667,-0.3564356435643564,-0.1821924753452242,-0.2472788091734618,True,-0.3663366336633663,True,False,False,2.780362332158533,1.0930235386610088,0.7185981334433422,0.8333333333333334,Q5,EARLY_REVERSAL,49,True,False,True,True,True,False
2024-02-29,496.0,0.2038834951456309,35717006160.34,-0.1063063063063063,-0.1448275862068965,-0.2249999999999999,7316.11083984375,-0.1448275862068965,0.0521843115962077,-0.1970118978031042,-0.1395471241662611,0.1618993691979182,755.0,-0.343046357615894,412.0,0.203883495145631,PTPP.JK,AVOID,2024-02,,,,,,-0.4588235294117646,-0.092511013215859,0.2168336536259133,False,False,-0.0290456431535268,2.0760853051384944,-0.7516667977897428,-0.40917917734512294,1.136376124488571,-1.0371119020936437,1.8397197880878755,0.6130993155488615,22.22222222222222,-0.343046357615894,-0.3382899056109519,-0.4810823178791311,True,-0.433112582781457,True,False,False,2.156904408619551,1.074152710634222,0.8102753398665785,0.873015873015873,Q5,EARLY_REVERSAL,50,False,True,False,True,True,True
2024-09-30,438.0,-0.0352422907488987,50339095459.78,0.5103448275862068,-0.0912863070539419,-0.4198675496688742,7527.92919921875,-0.0912863070539419,0.0328059193344574,-0.1240922263883993,0.4446058909223711,0.0090565841297906,565.0,-0.2247787610619469,376.0,0.1648936170212765,PTPP.JK,WATCH,2024-09,,,,,,-0.3035714285714286,-0.4407894736842106,0.171719224900744,False,False,0.0179372197309417,0.5639002009771927,1.9930634368235098,-0.8243060256010192,-0.07086868877061102,-0.8331435634972286,1.7767460466071852,0.7728156255294126,11.111111111111116,-0.2247787610619469,0.2348747234259471,-0.1077429447240797,True,-0.5019867549668874,True,False,False,2.156904408619551,0.7266829677558587,0.8250618844193622,0.9365079365079365,Q5,EARLY_REVERSAL,50,True,False,True,True,True,False
2024-02-29,521.3530883789062,0.205882274050132,25266510037.41,0.2300000323993092,0.0170629555476573,-0.2630103152770257,7316.11083984375,0.0170629555476573,0.0521843115962077,-0.0351213560485503,0.1967592145393544,0.1877203649758987,699.3701782226562,-0.254539148775479,432.3416137695313,0.2058822740501319,SIDO.JK,WATCH,2024-02,,,,,,0.1560764508267524,0.0921428581297748,0.1193323073086474,False,False,0.0080644093675119,2.1042920779888354,1.538413783867705,0.23107872708742574,1.2785025165857151,-0.4627933380523181,0.5235234152926505,1.319230110100272,4.761904761904767,-0.254539148775479,-0.0421616087153073,-0.1355983798552142,True,-0.3708625347578486,True,False,False,2.156904408619551,1.074152710634222,1.5015088420106395,0.9682539682539683,Q5,EARLY_REVERSAL,52,False,False,False,False,False,True
2023-06-30,5656.181640625,0.0474138628672378,8591945459.01,0.0064696693953931,-0.0356260718112607,-0.107592970268327,6661.87890625,-0.0356260718112607,-0.0275508286916357,-0.008075243119625,0.0275412513845249,0.1298930496921866,7072.0068359375,-0.2002013329678592,5307.61083984375,0.0656737675951222,SMGR.JK,WATCH,2023-06,,,,,,0.0544747173817383,0.0507812752871638,0.0529605361540627,False,False,0.1290322968712453,-0.1778111619412968,0.05788462317392031,-0.04487166498549955,0.9082563566083529,-0.0145415767753486,-0.5470569972886269,-0.0088323581086771,41.66666666666666,-0.2002013329678592,-0.1314297964639158,-0.2071128474036356,True,-0.2494901429008379,True,False,False,1.6138042987903745,1.1293309020895606,0.3195362132120949,0.7666666666666667,Q4,EARLY_REVERSAL,52,False,False,False,True,False,False
2024-07-31,3716.877197265625,0.048257354563804,-28533526744.110004,-0.1451611744009828,-0.3561133483310906,-0.4276562881109366,7255.76220703125,-0.3561133483310906,0.0066345284467144,-0.362747876777805,-0.1481422143631579,0.0134349822473109,6331.19970703125,-0.4129268749589802,3317.621826171875,0.1203438462889669,SMGR.JK,AVOID,2024-07,,,,,,0.0101266072985199,-0.3914590353770633,0.170913766511177,False,False,0.0249376541034673,0.41065628989826874,-1.331543603728927,-1.4228764080336662,-0.013004180831732475,-1.46145929872985,1.2183273740724208,-0.4403091594093684,68.25396825396825,-0.4129268749589802,-0.3236208402508174,-0.3686484519586374,True,-0.4891356668893235,True,False,False,2.429971578286935,0.8315940648908743,-0.0982643289331934,0.4444444444444444,Q3,EARLY_REVERSAL,53,False,False,False,True,True,True
2025-03-31,2519.111083984375,0.1373390732976362,29595879546.15,-0.1945288929380797,-0.3007916128704805,-0.5414167519246376,6510.6201171875,-0.3007916128704805,-0.1351379715602036,-0.1656536413102768,-0.114120372591547,0.0707694076790771,4348.04443359375,-0.4206335463084776,2214.91650390625,0.1373390732976364,SMGR.JK,AVOID,2025-03,,,,,,0.0488428746218359,0.0990800090141951,0.1711747130753146,False,False,-0.0153256097988179,1.1123655402519381,-0.4765493006352836,-0.49932791291891787,1.0477614741684447,-0.961151984128684,1.1816065814661274,0.3138160986066396,23.809523809523814,-0.4206335463084776,-0.2156974100302147,-0.2272368410796212,True,-0.5296719348185492,True,False,False,4.47388252104332,1.71846588167094,0.8636841376671933,0.873015873015873,Q5,EARLY_REVERSAL,54,True,False,False,False,True,False
2025-05-31,2671.20849609375,0.0766283441961117,14364670726.829998,0.2060086650592827,-0.1971428353388735,-0.1948423792545415,7175.81884765625,-0.1971428353388735,0.008652014613298,-0.2057948499521715,0.0616489405482707,0.0268676071109695,3811.93798828125,-0.2992518492416082,2481.0869140625,0.0766283441961117,SMGR.JK,WATCH,2025-05,,,,,,-0.0238095104419255,0.0676649276744493,0.0767406454422253,False,False,-0.0085855326441885,-0.6195461029625543,0.04339131419850198,-0.9017167819850793,-0.045305597599389326,-1.0140963337218114,-0.3059514524056008,-0.3883154997166155,66.66666666666667,-0.2992518492416082,-0.0230112741993135,-0.114120372591547,True,-0.4206335463084776,True,False,False,1.3246718188010609,0.45200027014201233,-0.1371368705025343,0.47619047619047616,Q3,EARLY_REVERSAL,54,False,False,False,True,False,False
2025-04-30,5102.12060546875,0.0459183816463806,1754041771.39,-0.1163793409628043,-0.3074324295214933,-0.3431440045753615,6766.794921875,-0.3074324295214933,-0.1065780421879354,-0.2008543873335578,-0.0682162450935609,0.0150010426819295,8661.1611328125,-0.4109195606418696,4679.01806640625,0.0904254980548657,TKIM.JK,AVOID,2025-04,,,,,,0.1703868934197154,0.2685131748431899,0.1350474790160322,False,False,0.1493775619470806,-0.3835562871613715,-0.6320068548011294,-0.9987649505295761,-0.16820208541749002,-1.3511655103324276,0.0874802720970778,-0.5124941174549036,77.77777777777779,-0.4109195606418696,-0.0995078361127259,-0.1412541636582799,True,-0.4597701168865272,True,False,False,2.065338949982288,0.5249999987399999,-0.18066965609765034,0.42857142857142855,Q3,EARLY_REVERSAL,58,True,True,False,False,True,False
2025-05-31,5998.1025390625,0.1756097126817002,9392375088.72,0.2819148064690806,-0.0511811349001057,-0.3014434578205193,7175.81884765625,-0.0511811349001057,0.008652014613298,-0.0598331495134037,0.1375550819580686,0.141021237820154,8661.1611328125,-0.3074713139397785,4878.125,0.2295918081358103,TKIM.JK,WATCH,2025-05,,,,,,0.1669302029079861,0.2081712819719472,0.0758674462513034,False,False,-0.0663293402777778,0.16864764452505898,0.37599301075139435,-0.2837478701693045,0.6014188043458295,-1.074218346267656,-0.3168236475021391,0.1351021390888618,26.984126984126988,-0.3074713139397785,-0.0682162450935609,-0.0995078361127259,True,-0.4367816364113817,True,False,False,1.3246718188010609,0.45200027014201233,0.3398394548488609,0.7777777777777778,Q4,EARLY_REVERSAL,58,False,True,False,True,False,True
2024-07-31,765.255859375,0.1085657678743872,24989641367.93,0.0121685928324335,-0.0844991264446777,-0.1923999507373678,7255.76220703125,-0.0844991264446777,0.0066345284467144,-0.0911336548913921,0.0091875528702585,0.1376747411840394,961.5713500976562,-0.2041611272036325,648.0477294921875,0.1808634218573024,TOWR.JK,WATCH,2024-07,,,,,,0.0062499177684114,-0.2412374763282396,0.1344046019953688,False,False,0.0479041661528255,1.1099624470587999,-0.017389212745109104,-0.4170382990479336,0.9953786812452123,-0.1937373648537993,0.6623891826288614,0.4101411011750689,23.809523809523814,-0.2041611272036325,-0.1144472819520956,-0.2027925060245957,True,-0.3420237527029877,True,False,False,2.429971578286935,0.8315940648908743,0.6917801185164748,0.8888888888888888,Q5,EARLY_REVERSAL,59,False,False,False,True,True,True
2025-05-31,577.7586669921875,0.0439831771549168,6451743629.72,0.1443662586934406,-0.1486310143911609,-0.1084627864603101,7175.81884765625,-0.1486310143911609,0.008652014613298,-0.1572830290044589,6.534182428685753e-06,0.0174789129525627,823.010986328125,-0.2979939799225939,490.30853271484375,0.1783573575461381,TOWR.JK,WATCH,2025-05,,,,,,0.0487804118261159,-0.0733945287030475,0.0788544412123146,False,False,-0.1842105888665415,-0.09535444179447139,-0.22671026857323723,-0.6963286759878075,-0.09849617574324926,-1.0048955356460385,-0.2796326007099355,-0.2736980270440338,53.968253968253975,-0.2979939799225939,-0.0541989966049856,-0.1419334715779668,True,-0.4042503188172953,True,False,False,1.3246718188010609,0.45200027014201233,-0.021915609759839444,0.6349206349206349,Q4,EARLY_REVERSAL,60,True,True,False,True,True,False
2024-07-31,17.0,0.5454545454545454,283760144.85,0.0,-0.6599999999999999,-0.6599999999999999,7255.76220703125,-0.6599999999999999,0.0066345284467144,-0.6666345284467143,-0.002981039962175,0.0845980344643047,50.0,-0.66,11.0,0.5454545454545454,WSBP.JK,WATCH,2024-07,,,,,,0.15,-0.1333333333333333,0.4281376617945641,False,False,0.2272727272727273,5.322827708972939,-0.11903183247333665,-2.548225342039364,0.5645854964409691,-2.961801300488027,5.135168228592535,1.62146908376966,1.5873015873015928,-0.66,-0.6455690079360221,-0.6727925413432669,True,-0.72,True,False,False,2.429971578286935,0.8315940648908743,1.5674716672295208,0.9841269841269841,Q5,EARLY_REVERSAL,62,True,False,False,True,True,True
2024-08-31,22.0,0.2941176470588236,422296347.55,0.5714285714285714,-0.56,-0.56,7670.73291015625,-0.56,0.0484713911633511,-0.6084713911633512,0.4710091772074598,0.058163137283363,50.0,-0.56,11.0,1.0,WSBP.JK,WATCH,2024-08,,,,,,-0.2941176470588236,-1.0,0.3870507022324516,False,False,-0.1,5.641612392515266,3.393881410820034,-2.2955182596402985,0.5454828392654782,-2.882403341708045,5.046667177667388,2.810759507089581,0.0,-0.56,-0.002981039962175,-0.6455690079360221,True,-0.78,True,False,False,2.4299715782869344,0.752245314735197,2.5693963047423045,1.0,Q5,EARLY_REVERSAL,62,True,False,True,True,True,True
2024-09-30,20.0,-0.0909090909090909,13732413.210000012,0.8181818181818181,-0.4117647058823529,-0.6,7527.92919921875,-0.4117647058823529,0.0328059193344574,-0.4445706252168103,0.7524428815179824,0.1639007659465409,50.0,-0.6,17.0,0.1764705882352941,WSBP.JK,WATCH,2024-09,,,,,,-0.25,-0.4285714285714286,0.3205137810691205,False,False,-0.0,0.6605506282966435,3.562298698595104,-2.5645325231518292,0.7882650530044898,-3.6881054573751046,4.4563158446675,1.2784063879587426,3.1746031746031744,-0.6,0.4710091772074598,-0.002981039962175,True,-0.66,True,False,False,2.156904408619551,0.7266829677558587,1.0712452276029847,0.9523809523809523,Q5,EARLY_REVERSAL,62,True,False,False,True,True,True
2025-04-30,15.0,0.0714285714285714,-7886052.060000002,0.0,-0.25,-0.1176470588235294,6766.794921875,-0.25,-0.1065780421879354,-0.1434219578120645,0.0481630958692433,0.0214400706277317,22.0,-0.3181818181818182,11.0,0.3636363636363636,WSBP.JK,WATCH,2025-04,,,,,,-0.1538461538461537,0.375,0.2725727361708956,False,False,-0.0,1.695529154052212,0.1400513793351511,-0.6675340898154961,-0.11357280909917006,-0.7216266356650924,2.0199275117131457,0.6078028155977062,12.698412698412698,-0.3181818181818182,-0.0445914796534673,-0.2343528453794164,True,-0.6764705882352942,True,False,False,2.065338949982288,0.5249999987399999,0.6912180915394387,0.873015873015873,Q5,EARLY_REVERSAL,63,False,True,False,True,True,False
2025-05-31,15.0,0.0,17534609.96,0.3636363636363635,-0.1176470588235294,0.0714285714285714,7175.81884765625,-0.1176470588235294,0.008652014613298,-0.1262990734368274,0.2192766391253515,0.0171228843752371,22.0,-0.3181818181818182,14.0,0.0714285714285714,WSBP.JK,WATCH,2025-05,,,,,,0.4642857142857143,0.1666666666666666,0.14142334393004,True,False,-0.1538461538461537,-0.6463396148128567,0.734076402344713,-0.5651495978575829,-0.1005132151253158,-1.1525612912231318,0.4994122316670137,-0.0468189822274582,36.50793650793651,-0.3181818181818182,0.0481630958692433,-0.0445914796534673,True,-0.3636363636363636,True,True,False,1.3246718188010609,0.45200027014201233,0.07246066384545957,0.6825396825396826,Q4,EARLY_REVERSAL,63,False,True,True,False,False,False
