Date,ticker,Open,High,Low,Close,Volume,daily_return,20d_return,60d_return,120d_return,252d_return,20d_high,60d_high,120d_high,252d_high,20d_low,60d_low,120d_low,252d_low,distance_from_high_252d,drawdown_252d,recovery_from_60d_low,volatility_20d,volatility_60d,avg_volume_20d,volume_ratio,rs_20d,rs_60d,rs_120d,rs_252d,rs_change_20d,rs_change_60d,momentum_slope,ma20,ma50,ma100,ma200,above_ma20,above_ma50,above_ma100,above_ma200,golden_cross,death_cross,fwd_return_20d,fwd_return_40d,fwd_return_60d,fwd_ihsg_return_20d,fwd_ihsg_return_40d,fwd_ihsg_return_60d,fwd_alpha_20d,fwd_alpha_40d,fwd_alpha_60d,LoserAlpha20,LoserAlpha40,LoserAlpha60,event_date,event_ticker,offset_label,offset_days,fwd_alpha_event,fwd_return_event
2018-10-10,ADRO.JK,443.45650696486575,453.6509094238282,440.90790635012513,453.6509094238281,33963200,0.028901753708383326,0.011363767795879332,-0.04557649133478581,-0.16101181123338193,,484.23409976287263,542.851934259588,542.851934259588,651.3119852542877,430.71349012191376,426.8905436197917,401.4045504401712,401.4045504401712,-0.3034814041588503,-0.3034814041588503,0.06268671490617606,0.3213779034389193,0.42454930173425315,45085655.0,0.7533039056436022,0.007480272813769284,-0.03368272317726673,-0.11838212057601472,,0.05552314181787399,0.05615907939725273,-0.0014197906331105746,457.72864837646483,466.80165405273436,472.0772537231445,502.14010208129883,False,False,False,False,False,False,-0.10393278060290079,-0.2780900238832449,-0.2924016058140495,0.020481886676719796,0.0536797752620477,0.06193564688331121,-0.12191756551876365,-0.31486776811558537,-0.3336711162651991,True,True,True,2018-11-07,ADRO.JK,T-20,-20,-0.20033535158402582,-0.1297504370789493
2018-10-24,ADRO.JK,433.2620421997801,434.53634232389714,421.7933410827271,425.6162414550781,52183600,-0.017647086583902016,-0.07988994510780023,-0.1565656810004088,-0.017647086583902016,,484.23409976287263,517.3659109757773,542.851934259588,651.3119852542877,421.7933410827271,421.7933410827271,417.9704925081623,401.4045504401712,-0.34652478214582927,-0.34652478214582927,0.009063444108761365,0.3177397983135094,0.3373361379289527,38917940.0,1.3408623375235174,-0.05199169147447946,-0.10286446183068343,0.015955330450184713,,-0.03388968679131421,-0.2463309621209776,-0.0008743699521289117,449.1908325195312,456.6582269287109,467.6299462890625,497.6221310424805,False,False,False,False,False,False,-0.21556884896547868,-0.25449104308127457,-0.10110856465087925,0.041796695871318734,0.08173816113489862,0.12329505307757205,-0.2470400855145224,-0.31082309591761137,-0.1997726395336974,True,True,True,2018-11-07,ADRO.JK,T-10,-10,-0.20033535158402582,-0.1297504370789493
2018-10-31,ADRO.JK,424.3420049493963,428.1649058948864,411.5990017977628,420.5191040039063,60829500,0.0,-0.11528157363574942,-0.17085424414326822,-0.08333313930611197,,474.039700275578,508.4457771242127,542.851934259588,651.3119852542877,410.3247014825994,410.3247014825994,410.3247014825994,401.4045504401712,-0.3543507358616691,-0.3543507358616691,0.02484472049689468,0.37408671939526017,0.35374580481468054,39955130.0,1.522445303018661,-0.10913151694581735,-0.1276735093214698,-0.08165308699955287,,-0.17377465646154033,-0.18985567677707338,-0.0007192814695446603,438.1044189453125,452.5040106201172,464.087392578125,494.0929751586914,False,False,False,False,False,False,-0.239394117523261,-0.2606061727615594,-0.1400644577443273,0.027367244961345794,0.05079183426176814,0.10623408982117799,-0.25965531195677116,-0.29634604768517225,-0.22264595697400658,True,True,True,2018-11-07,ADRO.JK,T-5,-5,-0.20033535158402582,-0.1297504370789493
2018-11-07,ADRO.JK,417.9704092378527,419.24470926601686,403.9531089280467,406.501708984375,42912600,-0.021472403905163362,-0.10393278060290079,-0.140161797622256,-0.12602756281904404,,453.6508504694158,496.9771284909593,542.851934259588,651.3119852542877,398.85600140283975,398.85600140283975,398.85600140283975,398.85600140283975,-0.3758725185662489,-0.3758725185662489,0.019169092491134965,0.3847613794430533,0.3498437344013184,42001525.0,1.0216914742976595,-0.12441466727962058,-0.1613591641257981,-0.15156023356697246,,-0.13189494009338987,-0.17355209876119204,-0.0007656481971857191,427.0817153930664,444.67980529785154,459.72928527832033,489.02591796875,False,False,False,False,False,False,-0.19435734229572899,-0.2103288917743874,-0.1297504370789493,0.032531580441314434,0.04062175012394276,0.08826814420882001,-0.2197404196005983,-0.24115452311893426,-0.20033535158402582,True,True,True,2018-11-07,ADRO.JK,T0,0,-0.20033535158402582,-0.1297504370789493
2019-03-20,ADRO.JK,377.34189589707165,377.34189589707165,372.10103623183454,374.7214660644531,17269700,-0.0034843106603041907,0.06319692655933906,0.2051664180373831,-0.21163394807773517,-0.28420978076038117,387.8236543838292,395.6849446753933,474.039700275578,562.831962652966,341.9661216444642,314.7521585033786,309.6549296144579,309.6549296144579,-0.33422141788436255,-0.33422141788436255,0.19052866180878247,0.5041734792247197,0.45921382341695116,67507485.0,0.25581903991831423,0.06781464732518261,0.14725706033018748,-0.31643979806265254,-0.32301058406605576,0.10272775913695309,0.5374311219440945,-0.0006968618527967309,366.4015869140625,360.5973358154297,354.1879516601563,409.13767211914063,True,True,True,False,False,False,-0.08741274545310473,-0.09673273760547896,-0.0601634205354189,-0.00018031738571422373,-0.07740978669974741,-0.03185908429800122,-0.0872481604275872,-0.02094424006147899,-0.02923576080543422,False,False,False,2019-05-15,ADRO.JK,T-40,-40,-0.15101471843340442,-0.10931184127387139
2019-04-17,ADRO.JK,341.9660339355469,341.9660339355469,341.9660339355469,341.9660339355469,0,0.0,-0.08741274545310473,-0.05434800771202819,-0.1868002412266857,-0.24176533107671616,379.96236451914615,387.8236543838292,420.5190511315064,542.851934259588,327.55367339603487,318.3821377363361,309.6549296144579,309.6549296144579,-0.3700565248939113,-0.3700565248939113,0.0740741813183674,0.2701649808433167,0.38385386677290184,34431585.0,0.0,,,,,,,-0.0012687597683513799,346.5518203735352,352.2119519042969,348.2636343383789,396.758433380127,False,False,False,False,False,False,-0.010212713475821755,0.029859418682343097,0.0699319970482466,-0.07724339764155963,-0.03168448017491987,-0.009947495125128492,0.07264178223641693,0.06355769126614885,0.08068207673841576,False,False,False,2019-05-15,ADRO.JK,T-20,-20,-0.15101471843340442,-0.10931184127387139
2019-05-01,ADRO.JK,341.9660339355469,341.9660339355469,341.9660339355469,341.9660339355469,0,0.0,-0.015094559524694628,-0.043956339290406765,-0.14263281833350128,-0.19893753023497907,351.1375367614045,387.8236543838292,403.9531287529708,542.851934259588,327.55367339603487,318.3821377363361,309.6549296144579,309.6549296144579,-0.3700565248939113,-0.3700565248939113,0.0740741813183674,0.24435874627088616,0.3791550484500303,33966305.0,0.0,,,,,,,-0.00023860317287038383,338.7560363769531,353.1815118408203,349.38676696777344,390.40054901123045,True,False,False,False,False,False,0.017837957517989,0.11000430768950697,0.001808926171627645,-0.05441160931067901,-0.015900308617765924,-0.008363109553369164,0.07640699435406462,0.12793888404784615,0.01025782302271483,False,False,False,2019-05-15,ADRO.JK,T-10,-10,-0.15101471843340442,-0.10931184127387139
2019-05-08,ADRO.JK,343.2762865928149,343.2762865928149,339.3456420898437,339.3456420898437,38977100,-0.011450525888878071,-0.0038462324051039554,0.02777788817877913,0.016410755911577812,-0.31718045821956786,356.3784905756273,387.8236543838292,395.6849446753933,542.851934259588,330.1742169237512,318.3821377363361,309.6549296144579,309.6549296144579,-0.3748836088192494,-0.3748836088192494,0.06584384570866919,0.2162563427092338,0.3722097382013806,33252100.0,1.172169577259782,0.02827997086342693,0.05097641856934376,-0.03774990101308151,-0.41072105834050876,0.14129970772822142,0.1412327579158753,-0.00046492242279750923,341.5074981689453,351.3210107421875,350.5489651489258,386.572568359375,False,False,False,False,False,False,0.04588828921125243,0.14684292117091902,-0.01064617158878145,-0.009742103921278167,0.016867821153717655,0.017756978342037266,0.05617768194812567,0.12781907079106336,-0.027907595364355497,False,False,False,2019-05-15,ADRO.JK,T-5,-5,-0.15101471843340442,-0.10931184127387139
2019-05-15,ADRO.JK,341.2143100012652,345.32532578441294,332.99227843496965,338.4736328125,65521800,0.0,-0.010212713475821755,-0.039649022760477104,0.05822844811218042,-0.2702876839650923,356.3784905756273,387.8236543838292,395.6849446753933,542.851934259588,330.1742169237512,327.55367339603487,309.6549296144579,309.6549296144579,-0.3764899571111332,-0.3764899571111332,0.03333792383778933,0.2488204090745671,0.35778628455901673,39333740.0,1.6657912519887506,,0.042021027925590926,0.05995785931693942,-0.25587836559912147,,0.027152609552575924,-0.0013354179595086511,341.55668487548826,349.76842407226565,351.7003549194336,382.5862675476074,False,False,False,False,False,False,0.040485599990767396,0.0809716507932845,-0.10931184127387139,0.049372626920465734,0.0729292018549983,0.049120848223164204,-0.008468895320605574,0.007495787163199097,-0.15101471843340442,False,False,True,2019-05-15,ADRO.JK,T0,0,-0.15101471843340442,-0.10931184127387139
2019-10-17,ADRO.JK,360.3990097045898,363.1396865844727,356.2879943847656,361.7693481445313,13291200,0.003802175119877571,-0.036496232897838876,0.05599995296554483,0.05791017891770189,-0.1474580286372268,385.0650546776987,406.9904929769164,406.9904929769164,428.1649058948864,335.7329619400145,276.808379830666,276.808379830666,276.808379830666,-0.15507006024135717,-0.15507006024135717,0.30693062242493907,0.35984673449138693,0.4381533117385113,34789740.0,0.38204367149625146,-0.02633427319521131,0.09042246537515963,,-0.2215564390904684,-0.3686340542681127,,0.004575440968390955,356.3565200805664,340.06319091796877,345.8049017333984,348.7520576477051,True,True,True,True,False,False,-0.015151346438614266,0.11742401044400319,0.1686083834452825,-0.013276779945392558,-0.006733067814060467,0.016558945112683965,-0.0018997895814369947,0.12499870300204607,0.1495726726557347,False,False,False,2019-12-12,ADRO.JK,T-40,-40,-0.1849978123423005,-0.315794881287493
