Date,month_end_price,monthly_return,net_foreign_buy,return_3m,return_6m,return_12m,ihsg_price,stock_return_6m,ihsg_return_6m,rs_6m,rs_3m,rs_change,high_12m,drawdown,low_3m,recovery,ticker,state,month,quality_score,value_score,momentum_score,growth_score,final_score,fwd_return_3m,fwd_return_6m,volatility_3m,is_winner_3m,is_winner_6m,fwd_return_1m,recovery_norm,rs_3m_norm,rs_6m_norm,rs_change_norm,drawdown_norm,volatility_3m_norm,recovery_score,recovery_score_pctl,drawdown_12m,rs_3m_prev1,rs_3m_prev2,momentum_inflection,drawdown_prev2,drawdown_compression,winner_group_a,winner_group_b,mi_norm,dc_norm,early_reversal_score,early_reversal_pctl,er_quintile
2024-11-30,807.0866088867188,-0.1675127226322935,-15822724653.55,-0.078651692439155,0.0649350471546768,0.4885035106727264,7114.26611328125,0.0649350471546768,0.0205904049063372,0.0443446422483395,-0.0061075426958856,-0.1715014534251275,969.4882202148438,-0.1675127226322935,807.0866088867188,0.0,ESSA.JK,AVOID,2024-11,,,,,,-0.1232876165406144,-0.3679434048927437,0.1408089975996183,False,False,-0.0123456912993804,-0.35699279455623567,-0.21316314827925326,0.23521964779332177,-1.0280775542877874,0.1369587842475895,1.0941350578849702,-0.117397106127324,39.68253968253968,-0.1675127226322935,0.1287564324817893,0.0836116959523307,False,-0.0056179830082316,False,False,False,-0.35073618609895796,-0.456268240284905,-0.30861387633485077,0.3492063492063492,Q2
2024-12-31,797.2440795898438,-0.0121951339403978,62491223.32000014,-0.084745775775714,0.0519480216168017,0.5397071384300418,7079.90478515625,0.0519480216168017,0.0023115252195358,0.0496364963972659,-0.0252308145950223,0.0052918541489264,969.4882202148438,-0.1776650164834697,797.2440795898438,0.0,ESSA.JK,AVOID,2024-12,,,,,,-0.3499999121500692,-0.3745587579135236,0.1405229585968479,False,False,0.0470588681606821,-0.49655414921473656,0.05010777434038842,0.16742486887146876,-0.08404229459442863,0.0951854106204042,1.608960627267943,0.0520428910172191,34.92063492063492,-0.1776650164834697,-0.0061075426958856,0.1287564324817893,False,0.0,False,False,False,-0.28882799302123124,-0.45200027014201233,-0.19381262662437077,0.5396825396825397,Q3
2025-01-31,836.6141967773438,0.0493827651975222,5562486590.18,-0.1370558410787646,0.0119047733298232,0.740535177837707,7109.19580078125,0.0119047733298232,-0.0202000013324539,0.0321047746622771,-0.0756850893615488,-0.0175317217349888,969.4882202148438,-0.1370558410787646,797.2440795898438,0.0493827651975222,ESSA.JK,AVOID,2025-01,,,,,,-0.3828333831030475,-0.3279590425037202,0.1117728676529912,False,False,-0.1643835453525235,0.5602059547518267,-0.1515823904489343,0.36356233187040926,0.3110355632341209,0.4868439708472943,1.2877043680058589,0.3551735326214893,20.63492063492064,-0.1370558410787646,-0.0252308145950223,-0.0061075426958856,False,-0.1675127226322935,True,False,False,-0.28882799302123124,1.6496991667313148,0.3518912122882963,0.7777777777777778,Q4
2025-02-28,718.5039672851562,-0.141176458572124,-5749747251.45,-0.1097560542154848,-0.1797752472351482,0.4280540080481707,6270.59716796875,-0.1797752472351482,-0.1825295911859588,0.0027543439508105,0.0088322768756868,-0.0293504307114665,969.4882202148438,-0.2588832413807648,718.5039672851562,0.0,ESSA.JK,AVOID,2025-02,,,,,,-0.2178033343816208,-0.271688437672843,0.0972461117729004,False,False,-0.2166666614990235,-0.35814253763212806,0.24952004401017142,0.002378722302390562,-0.5734841209455241,0.151367055015521,0.3316976497105038,-0.0562896536885147,39.68253968253968,-0.2588832413807648,-0.0756850893615488,-0.0252308145950223,False,-0.1776650164834697,False,False,False,-0.5249999987399999,-0.374999998875,-0.1920543537977894,0.5079365079365079,Q3
2025-03-31,590.5512084960938,-0.1780821882898264,-4448930404.469999,-0.2592592110562762,-0.3220338638640265,-0.1044776160845432,6510.6201171875,-0.3220338638640265,-0.1351379715602036,-0.1868958923038228,-0.1788506907097435,-0.1896502362546334,969.4882202148438,-0.3908629355339413,590.5512084960938,0.0,ESSA.JK,AVOID,2025-03,,,,,,-0.0181917387863685,0.1563554164341517,0.1220759024232383,False,False,0.0238823000064566,-0.692892640073931,-0.9161986361050889,-0.6021578674859706,-0.9653876375994654,-0.7756641039001472,0.4005117938268454,-0.6596465466566096,84.12698412698413,-0.3908629355339413,0.0088322768756868,-0.0756850893615488,False,-0.1370558410787646,False,False,False,-0.2200270092316387,-0.57282196055698,-0.7030647919101555,0.15873015873015872,Q1
2025-04-30,605.0,0.0244666191450217,1590371263.19,-0.2768470791788219,-0.3759594109705337,-0.2119487357082866,6766.794921875,-0.3759594109705337,-0.1065780421879354,-0.2693813687825983,-0.2286839833095785,-0.0824854764787754,969.4882202148438,-0.3759594109705337,590.5512084960938,0.0244666191450217,ESSA.JK,AVOID,2025-04,,,,,,0.0396825396825396,0.0162601626016259,0.1078777714784065,False,False,-0.0254237288135592,-0.8854914666731823,-1.6965466397660391,-1.393981577035146,-0.9952862411887464,-1.1138427903861758,-0.2942970640698875,-1.182366085714961,98.41269841269842,-0.3759594109705337,-0.1788506907097435,0.0088322768756868,False,-0.2588832413807648,False,False,False,-0.4766166807651434,-1.8749999954999998,-1.2335716282441254,0.015873015873015872,Q1
2025-05-31,590.0,-0.024793388429752,16710529785.239998,-0.1788493496712402,-0.2689756049678041,-0.2215065014051694,7175.81884765625,-0.2689756049678041,0.008652014613298,-0.2776276195811021,-0.3232090741822522,-0.0082462507985038,969.4882202148438,-0.3914314916902726,590.0,0.0,ESSA.JK,AVOID,2025-05,,,,,,-0.0442477876106195,0.0483870967741935,0.1056330313728365,False,False,-0.0172413793103447,-1.0143984436464324,-1.6429600962926032,-1.2058405236711776,-0.24423916296575493,-1.688352605058284,0.0537873791323001,-1.0574208499865307,98.41269841269842,-0.3914314916902726,-0.2286839833095785,-0.1788506907097435,False,-0.3908629355339413,False,False,False,-0.743108581278644,-2.177819483411514,-1.2124523584833486,0.031746031746031744,Q1
2025-06-30,580.0,-0.0169491525423728,36813668692.84,-0.0178667122246072,-0.2724938135653623,-0.2347013064660987,6927.67919921875,-0.2724938135653623,-0.0215010781298439,-0.2509927354355183,-0.0819249854035704,0.0266348841455837,969.4882202148438,-0.4017462121700984,580.0,0.0,ESSA.JK,AVOID,2025-06,,,,,,0.1714285714285713,0.0413223140495867,0.0264680515823195,False,False,0.0793650793650794,-0.5217410576417602,-0.6709676500575613,-1.1187442194072528,-0.004586561892452198,-1.6124448136667553,-1.134779209722912,-0.6954980357794965,93.65079365079364,-0.4017462121700984,-0.3232090741822522,-0.2286839833095785,False,-0.3759594109705337,False,False,False,-0.57282196055698,-0.9921567396804715,-0.6490323889309966,0.1746031746031746,Q1
2025-07-31,630.0,0.0862068965517242,43562305908.23,0.0413223140495868,-0.2469647270787731,-0.2380000128452843,7484.3369140625,-0.2469647270787731,0.0527684317317613,-0.2997331588105345,-0.0647163645969173,-0.0487404233750161,969.4882202148438,-0.350172609770969,580.0,0.0862068965517241,ESSA.JK,AVOID,2025-07,,,,,,-0.024390243902439,0.0381679389312976,0.0619458981253392,False,False,-0.1150442477876105,0.07686771065206383,-0.20004175431304602,-0.9835945305417877,-0.28773526144367784,-1.350236919289854,-0.5159136968299489,-0.3140360158133279,50.0,-0.350172609770969,-0.0819249854035704,-0.3232090741822522,False,-0.3914314916902726,True,False,False,-0.25617376809898995,1.3246718188010609,-0.09641302603807118,0.625,Q4
2025-08-31,565.0,-0.1031746031746031,-9770725594.05,-0.0423728813559322,-0.2136438687529673,-0.3550112366627773,7830.4931640625,-0.2136438687529673,0.2487635474436083,-0.4624074161965756,-0.1336062764994116,-0.1626742573860411,969.4882202148438,-0.4172182928898373,565.0,0.0,ESSA.JK,AVOID,2025-08,,,,,,0.0887096774193548,0.1240310077519379,0.0948167981249699,False,False,0.1928571428571428,-0.4843905683604609,-0.3907570205538244,-1.2055960511091826,-0.4837835612916073,-2.080575210886383,-0.0742064404263014,-0.5594624889368708,79.6875,-0.4172182928898373,-0.0647163645969173,-0.0819249854035704,False,-0.4017462121700984,False,False,False,-0.17819661022568029,-1.0236615946470982,-0.5924100099294104,0.140625,Q1
2025-09-30,700.0,0.238938053097345,79207868469.28,0.2068965517241379,0.185333278349612,-0.1963841772439273,8061.06201171875,0.185333278349612,0.2381404331114653,-0.0528071547618533,0.0432944593195394,0.4096002614347223,969.4882202148438,-0.2779695664121878,565.0,0.2389380530973451,ESSA.JK,WATCH,2025-09,,,,,,-0.1570247933884296,0.0140845070422535,0.1713832100877075,False,False,-0.1382113821138211,0.41051361180690443,0.23553726948929657,-0.23674379469613832,0.8122263236957243,-1.269901794267509,0.3711146398934341,0.2648006027173319,17.1875,-0.2779695664121878,-0.1336062764994116,-0.0647163645969173,False,-0.350172609770969,True,False,False,-0.374999998875,0.9319689764240122,0.2834463618344484,0.796875,Q4
2025-10-31,615.0,-0.1214285714285714,3805940154.22,-0.0238095238095238,0.0165289256198346,-0.3656446904907078,8163.875,0.0165289256198346,0.2064611229178325,-0.1899321972979979,-0.1146042186155126,-0.1371250425361445,836.6141967773438,-0.2648941383388024,565.0,0.0884955752212389,ESSA.JK,AVOID,2025-10,,,,,,0.0610687022900763,0.2931034482758621,0.2029935881625607,False,False,0.0080645161290322,-0.2075065138274878,-0.5142043576855421,-0.4477480515244301,-0.4883522104672844,-1.753657148235385,0.5504751823570906,-0.299850575699025,54.6875,-0.2648941383388024,0.0432944593195394,-0.1336062764994116,False,-0.4172182928898373,True,False,False,-0.42695628074831654,0.7180703293172536,-0.27768906748813105,0.421875,Q3
2025-11-30,620.0,0.0081300813008129,13871172477.51,0.0973451327433627,0.0508474576271187,-0.2318048730170145,8508.7060546875,0.0508474576271187,0.1857470534483454,-0.1348995958212266,0.0107333604813537,0.0550326014767712,836.6141967773438,-0.2589176679187926,615.0,0.008130081300813,ESSA.JK,AVOID,2025-11,,,,,,0.0387596899224805,0.0746268656716417,0.1825385203247452,False,False,-0.0247933884297519,-0.40050700634382014,0.0017016255372907538,-0.21927097559878805,0.4929946149003324,-1.414689691276113,0.7969634453980741,-0.0345000040166243,28.125,-0.2589176679187926,-0.1146042186155126,0.0432944593195394,False,-0.2779695664121878,True,False,False,-0.45200027014201233,0.9319689764240122,-0.055321009740408315,0.59375,Q3
2025-12-31,605.0,-0.0241935483870967,6098714042.370001,-0.1357142857142856,0.0431034482758621,-0.2411357882880072,8646.9384765625,0.0431034482758621,0.2481724727579237,-0.2050690244820616,-0.2083940968845798,-0.0701694286608349,836.6141967773438,-0.2768470791788219,605.0,0.0,ESSA.JK,AVOID,2025-12,,,,,,0.147887323943662,,0.0674350443502615,False,False,,-0.38414280092022024,-0.7523101601571348,-0.3517895099280963,-0.3079256616769702,-1.6437492184213134,-0.2198009064885649,-0.4640664488204061,82.8125,-0.2768470791788219,0.0107333604813537,-0.1146042186155126,False,-0.2648941383388024,False,False,False,-0.3191111026875793,-0.6206369435437264,-0.48085617759539184,0.171875,Q1
2023-01-31,2003.853271484375,0.0747664665044522,20073458790.43,-0.0873014566867055,-0.0295357397573585,-0.2952073173977968,6839.341796875,-0.0295357397573585,-0.0160810345675369,-0.0134547051898216,-0.0507396371846335,0.1546480262880564,2731.851806640625,-0.2664853684180894,1864.45458984375,0.0747664665044522,EXCL.JK,AVOID,2023-01,,,,,,-0.3142858789875471,0.0087197049462184,0.1073452880341875,False,False,-0.1004785760331739,0.40605828390453375,-0.25369209414065286,-0.08672731673151718,0.7912223106547678,-0.4396019921877753,0.507042457181796,0.1581908717753921,28.33333333333333,-0.2664853684180894,,,False,,False,False,False,0.0,0.0,0.12450759519194611,0.6833333333333333,Q4
2023-02-28,1820.892578125,-0.0913044362893121,-483668836.7200012,-0.036866287738672,-0.2053231501626992,-0.2565498414940103,6843.23876953125,-0.2053231501626992,-0.0467154526889039,-0.1586076974737952,-0.0032462205076394,-0.1451529922839736,2731.851806640625,-0.3334585083646382,1820.892578125,0.0,EXCL.JK,AVOID,2023-02,,,,,,-0.0301021045176359,0.1820989366944908,0.0830973843201314,False,False,-0.0555555398304232,-0.6585236653361565,0.020306130461996443,-0.7376978417191249,-0.7239346919453583,-0.8144843973809549,0.0167781770253018,-0.4097204832893868,73.33333333333334,-0.3334585083646382,-0.0507396371846335,,False,,False,False,False,0.0,0.0,-0.3755287124377524,0.25,Q2
2023-03-31,1725.05615234375,-0.0526315648339531,-5484221128.43,-0.0747663355596567,-0.1951218150815656,-0.2398647085844856,6805.27685546875,-0.1951218150815656,-0.0334508959153659,-0.1616709191661997,-0.068147622093692,-0.0030632216924044,2731.851806640625,-0.3685396300961646,1725.05615234375,0.0,EXCL.JK,AVOID,2023-03,,,,,,0.009138553837563,0.1860780284967089,0.0868959091195132,False,False,-0.131428619924111,-0.648915689355289,-0.35298219062794856,-0.6390804160482135,0.3321725689695342,-0.8032932874299851,0.1131122178748907,-0.3838569725001133,65.0,-0.3685396300961646,-0.0032462205076394,-0.0507396371846335,False,-0.2664853684180894,False,False,False,-0.5161331624034808,-0.8547977269377416,-0.4826581489079747,0.3333333333333333,Q2
2023-04-30,1524.6707763671875,-0.1161616540448893,-27493772518.89,-0.2391305301321928,-0.3055555432000938,-0.4418911111279917,6915.7158203125,-0.3055555432000938,-0.025803233023538,-0.2797523101765558,-0.2502973976036207,-0.118081391010356,2300.074951171875,-0.3371212639873425,1524.6707763671875,0.0,EXCL.JK,AVOID,2023-04,,,,,,0.2457650874120257,0.2457650874120257,0.0320144355364384,True,False,0.1374743385194016,-0.7236790862283659,-1.184383913329655,-1.1286331446014555,-0.7227395543093756,-0.7077955391699795,-0.7444881739362498,-0.9448683092432631,90.0,-0.3371212639873425,-0.068147622093692,-0.0032462205076394,False,-0.3334585083646382,False,True,False,-0.3538642968201769,-0.9001370318384778,-0.8801687641879449,0.13333333333333333,Q1
2023-05-31,1767.681640625,0.1593857952972845,57423468737.26,-0.0292224473531503,-0.0650114119392729,-0.2314678094623062,6633.26123046875,-0.0650114119392729,-0.0632724126943652,-0.0017389992449077,0.0014614942911775,0.278013310931648,2291.3623046875,-0.228545552569837,1524.6707763671875,0.1593857952972845,EXCL.JK,WATCH,2023-05,,,,,,0.2060000074570217,0.0636792715127134,0.1442878084888824,True,False,-0.0153452595759049,1.0503871539060328,0.24130476122939976,0.19432843099755692,1.6218088671530424,-0.0296906036460369,0.8176256393672294,0.6703167161402992,15.000000000000002,-0.228545552569837,-0.2502973976036207,-0.068147622093692,False,-0.3685396300961646,True,True,False,-0.40874494191805605,1.2067017139166416,0.6465681650439561,0.85,Q5
2023-06-30,1740.966064453125,-0.0151133414286235,19771997139.52,0.0092228372321438,-0.0662330560708233,-0.2314380241428364,6661.87890625,-0.0662330560708233,-0.0275508286916357,-0.0386822273791875,0.0302944192212756,-0.0369432281342798,2291.3623046875,-0.2402048070304792,1524.6707763671875,0.1418636019254605,EXCL.JK,AVOID,2023-06,,,,,,0.1785713586338683,0.0225000541456514,0.1393957836758701,False,False,0.1387666060143608,0.5035302214432611,0.07581814290840137,-0.18948116800587597,-0.9157387825191402,-0.2318012032839577,0.5218150198381182,0.0965158997550409,33.333333333333336,-0.2402048070304792,0.0014614942911775,-0.2502973976036207,False,-0.3371212639873425,True,False,False,-0.6096594017652525,1.1293309020895606,0.10198469873971404,0.65,Q4
2023-07-31,2021.47998046875,0.1611254358962708,91726626906.17,0.3258468725197863,0.0087964070200199,-0.0209991411258818,6931.35888671875,0.0087964070200199,0.0134540855796669,-0.004657678559647,0.323584913409161,0.0340245488195405,2291.3623046875,-0.1177824753713739,1740.966064453125,0.1611254358962708,EXCL.JK,WATCH,2023-07,,,,,,-0.0,0.0215516711650177,0.1012530507363232,False,False,0.0919999096384419,0.7852641268404669,1.757138261063817,0.05215295859412534,0.47724858280983723,0.2891850976274768,0.0174596406610425,0.8226221367877941,11.66666666666667,-0.1177824753713739,0.0302944192212756,0.0014614942911775,True,-0.228545552569837,True,False,False,2.283828581035263,0.7014723729360113,1.0289417007853243,0.9166666666666666,Q5
2023-08-31,2226.29931640625,0.1013214763027263,41712899625.66,0.259445855657072,0.2226417654459898,-0.0283948933558647,6953.259765625,0.2226417654459898,0.0160773282650323,0.2065644371809574,0.2112043460831099,0.2112221157406044,2226.29931640625,0.0,1740.966064453125,0.2787723792339276,EXCL.JK,BUY,2023-08,,,,,,-0.1792452610591237,-0.0504202580906607,0.0896229946276557,False,False,-0.0504202580906607,1.3605149941376888,0.9332041605191866,0.9903694196379336,1.6967259329457467,0.9350003190054956,0.2056791053939588,1.0764301408873789,3.3333333333333326,0.0,0.323584913409161,0.0302944192212756,False,-0.2402048070304792,True,False,False,-0.4309110530255213,0.752245314735197,0.9918169707823353,0.9333333333333333,Q5
2023-09-30,2119.436767578125,-0.0480000815885912,345863635.4299994,0.2173912006974621,0.228619001589339,-0.0111113680444737,6939.89208984375,0.228619001589339,0.0197810077729347,0.2088379938164042,0.1756592527731422,0.0022735566354468,2226.29931640625,-0.0480000815885912,2021.47998046875,0.0484579555849276,EXCL.JK,BUY,2023-09,,,,,,-0.1899998327653294,-0.0530973172212547,0.1077086527764196,False,False,-0.0484579555849276,-0.25782991652956144,0.6735003627266857,0.6646135186774095,-0.2903596135846369,0.6433570515425912,0.4039694908375418,0.2689848261534767,22.95081967213115,-0.0480000815885912,0.2112043460831099,0.323584913409161,False,-0.1177824753713739,True,False,False,-0.48120607769730894,1.0079052593579392,0.2143521003320137,0.7540983606557377,Q4
2023-10-31,2021.47998046875,-0.0462183107360687,-10151695421.19,0.0,0.3258468725197863,-0.0792729888131424,6752.2109375,0.3258468725197863,-0.0236425103432187,0.349489382863005,0.0258460068431916,0.1406513890466008,2226.29931640625,-0.0919999096384419,2021.47998046875,0.0,EXCL.JK,WEAK,2023-10,,,,,,0.0215516711650177,0.0809715749883872,0.0857011193216617,False,False,-0.0707548036001233,-0.34832151251132126,0.1131995410062433,1.35392621173902,1.3190840408722686,0.6567000908099795,-0.0297087376588986,0.3291861821190179,13.11475409836066,-0.0919999096384419,0.1756592527731422,0.2112043460831099,False,0.0,False,False,False,-0.29127054861705265,-0.4812060776973089,0.18155310471480812,0.7868852459016393,Q4
2023-11-30,1887.90185546875,-0.0660793707039459,1246981713.7300005,-0.1519999842086598,0.0680101054855351,-0.0014227394374913,7080.7412109375,0.0680101054855351,0.067460026813557,0.000550078671978,-0.170334038969958,-0.3489393041910269,2226.29931640625,-0.1519999842086597,1887.90185546875,0.0,EXCL.JK,AVOID,2023-11,,,,,,0.1092436045515758,0.0995388610925153,0.0109886085359288,False,False,-0.0599999616182722,-0.4052216391310872,-0.6464329100219466,0.20815292424917176,-1.361883257779156,0.282762955570593,-0.7746671143834777,-0.48752081954527,79.03225806451613,-0.1519999842086597,0.0258460068431916,0.1756592527731422,False,-0.0480000815885912,False,False,False,-0.25830306416544946,-0.7014723729360111,-0.48411765009549873,0.22580645161290322,Q2
2023-12-31,1781.03955078125,-0.0566037394253033,-749387876.4699998,-0.159663747450961,0.0230179594802801,-0.0447396463914364,7272.796875,0.0230179594802801,0.0917035535090338,-0.0686855940287536,-0.2076334825486352,-0.0692356727007317,2226.29931640625,-0.1999999561351659,1781.03955078125,0.0,EXCL.JK,AVOID,2023-12,,,,,,0.1150441468768442,0.0915159279961225,0.0099340023843683,False,False,0.1379310263330796,-0.5302199968150185,-0.587653490631437,0.05660706103014098,-0.14229572449263106,-0.0936024455257178,-0.7787137428448214,-0.4161415826884533,79.03225806451613,-0.1999999561351659,-0.170334038969958,0.0258460068431916,False,-0.0919999096384419,False,False,False,-0.22182504084956414,-1.0741527106342217,-0.44131566014548534,0.22580645161290322,Q2
2024-01-31,2066.005859375,0.1599999890337922,79696097859.97,0.0220263763858423,0.0220263763858423,0.0310165363777283,7207.94091796875,0.0220263763858423,0.0399030025382125,-0.0178766261523701,-0.0454670690481184,0.0508089678763834,2226.29931640625,-0.0719999578897593,1781.03955078125,0.1599999890337921,EXCL.JK,WATCH,2024-01,,,,,,0.0607287089897935,-0.0489851636645362,0.1278793960925268,False,False,0.0252099562584169,0.8328560205384855,0.00803534514525273,0.08618030159446606,0.3670509358323057,0.7101253068979758,0.321355462928623,0.3383441123873456,20.967741935483875,-0.0719999578897593,-0.2076334825486352,-0.170334038969958,False,-0.1519999842086597,True,False,False,-0.43091105302552135,0.9458651548221527,0.3529931914499226,0.7741935483870968,Q4
2024-02-29,2119.436767578125,0.0258619344958144,3444601724.4300013,0.122641392315326,-0.0480000815885912,0.1639548609509631,7316.11083984375,-0.0480000815885912,0.0521843115962077,-0.1001843931847989,0.0894005744553712,-0.0823077670324288,2226.29931640625,-0.0480000815885912,1781.03955078125,0.1899998327653294,EXCL.JK,WEAK,2024-02,,,,,,-0.0108949467089429,-0.0471601949930662,0.1093242731760879,False,False,-0.0530973172212547,1.880159027244452,0.8073543043593706,-0.026237873137613766,-0.20781212817337014,0.8774276681155225,0.3884223246756793,0.8190674539778638,14.28571428571429,-0.0480000815885912,-0.0454670690481184,-0.2076334825486352,False,-0.1999999561351659,True,False,False,-0.456268240284905,1.074152710634222,0.8029578375101308,0.8571428571428571,Q5
2024-03-31,2012.574462890625,-0.0504201428993851,1039839733.2099992,0.1299998711470571,-0.0504201428993851,0.1666718559603046,7288.81298828125,-0.0504201428993851,0.0502775682849783,-0.1006977111843634,0.1277976766465747,-0.0005133179995644,2226.29931640625,-0.0960000535150975,2012.574462890625,0.0,EXCL.JK,WEAK,2024-03,,,,,,-0.0265868843035352,0.0316908873986453,0.1065274651046516,False,False,0.0850203035797233,-0.7302107549102999,0.7785701573299088,-0.04515998169285946,-0.03748546465282664,0.4995930960727914,0.4494396518850509,0.0466712422790433,36.50793650793651,-0.0960000535150975,0.0894005744553712,-0.0454670690481184,False,-0.0719999578897593,False,False,False,-0.6030747061549321,-0.8591246912620022,-0.1811631706015178,0.4603174603174603,Q3
2024-04-30,2199.583740234375,0.0929204264448193,36850805379.49,0.0646551316653982,0.0881056263165789,0.4426614416230194,7234.19677734375,0.0881056263165789,0.0713819287201067,0.0167236975964721,0.0610125020054428,0.1174214087808356,2226.29931640625,-0.0119999929816265,2012.574462890625,0.0929204264448192,EXCL.JK,ACCUMULATE,2024-04,,,,,,-0.1168074375363161,-0.0770986428991908,0.0717197270562323,False,False,-0.0491221639072199,0.15054460877575554,0.27616605308963643,0.23780266698377067,0.550841756509678,1.039683266948619,-0.1137519369772242,0.2192827152009518,20.63492063492064,-0.0119999929816265,0.1277976766465747,0.0894005744553712,False,-0.0480000815885912,True,False,False,-0.530263271385172,1.1091252072002014,0.26284566518517216,0.7142857142857143,Q4
2024-05-31,2096.594482421875,-0.046822158178677,9870901902.06,-0.0107775261360365,0.1105420953682512,0.1860701804203732,6970.73583984375,0.1105420953682512,-0.0155358553316179,0.1260779506998691,0.0364299325206964,0.1093542531033969,2226.29931640625,-0.0582602855907748,2012.574462890625,0.0417475333611127,EXCL.JK,WATCH,2024-05,,,,,,-0.0358743986229113,-0.0405404390221915,0.0817388670005752,False,False,-0.0694443545040779,-0.1739465199814211,-0.032229395703952224,0.28378223706390393,0.19561424241296288,0.896121928563665,0.1294832913362196,0.0274134258284987,33.333333333333336,-0.0582602855907748,0.0610125020054428,0.1277976766465747,False,-0.0960000535150975,True,False,False,-0.6030747061549322,1.308252721278603,0.07240525639283457,0.6507936507936508,Q4
2024-06-30,1960.4521484375,-0.0649349862960196,-5920442146.440001,-0.0258983284416034,0.1007347633451209,0.1260714315263349,7063.5771484375,0.1007347633451209,-0.0287674370889809,0.129502200434102,0.0050032518576685,0.0034242497342328,2226.29931640625,-0.1194121410403554,1960.4521484375,0.0,EXCL.JK,WEAK,2024-06,,,,,,0.0567684748297927,0.04000001912824,0.0863851798933554,False,False,0.0046082355219833,-0.8293346128582451,0.05304916837489305,0.46453758886041996,0.11158665049217525,0.5060990111725394,0.0952258532332395,-0.1192968690659252,44.44444444444444,-0.1194121410403554,0.0364299325206964,0.0610125020054428,False,-0.0119999929816265,False,False,False,-0.32185759804368214,-0.627415964031769,-0.24962614459301485,0.4444444444444444,Q3
2024-07-31,1969.5281982421875,0.0046295696693852,-1417165628.8899996,-0.1045904903659972,-0.046697670626161,-0.0256998747098725,7255.76220703125,-0.046697670626161,0.0066345284467144,-0.0533321990728754,-0.1075715303281722,-0.1828343995069774,2226.29931640625,-0.1153353981972869,1960.4521484375,0.0046295696693853,EXCL.JK,AVOID,2024-07,,,,,,0.0355556323341856,0.0440529435659515,0.0360892003412461,False,False,0.026905844201078,-0.9264268828031005,-0.9926621351591995,-0.27705245967128583,-1.6060101767002015,0.3456534411793707,-0.8346948320703484,-0.8752077054076461,92.06349206349206,-0.1153353981972869,0.0050032518576685,0.0364299325206964,False,-0.0582602855907748,False,False,False,-0.4049952630478224,-1.1834223231139367,-0.887094243867619,0.07936507936507936,Q1
2024-08-31,2023.9852294921875,0.0276497850087158,-2597425893.189998,-0.0346319965727531,-0.0450362754605836,-0.0908746121526207,7670.73291015625,-0.0450362754605836,0.0484713911633511,-0.0935076666239348,-0.1350513907938647,-0.0401754675510593,2199.583740234375,-0.0798326099298573,1960.4521484375,0.0324073612841425,EXCL.JK,WEAK,2024-08,,,,,,-0.0045044461041638,-0.0090497787123893,0.0482028658181292,False,False,0.026200830019009,-0.4973832200754187,-0.7119424678483154,-0.3713664325642996,-0.18173007975235528,0.4885557267484698,-0.4277545106008645,-0.4980194547308622,68.25396825396825,-0.0798326099298573,-0.1075715303281722,0.0050032518576685,False,-0.1194121410403554,True,False,False,-0.40499526304782235,0.752245314735197,-0.3663535506758474,0.38095238095238093,Q2
2024-09-30,2078.442138671875,0.0269057838892186,21759734030.12,0.0601850906324921,0.0327280689464009,-0.0193422278660827,7527.92919921875,0.0327280689464009,0.0328059193344574,-7.785038805652178e-05,-0.0055538460313435,0.0934298162358783,2199.583740234375,-0.0550747849907236,1969.5281982421875,0.0552995080379624,EXCL.JK,WATCH,2024-09,,,,,,-0.0177776667277176,-0.0043858490036248,0.0130812433908442,False,False,-0.0177776667277176,-0.35104700491258234,-0.3016787619318123,-0.150896822416079,0.397265727094931,0.4580903397171185,-1.0800892773824542,-0.2942794508493136,61.90476190476191,-0.0550747849907236,-0.1350513907938647,-0.1075715303281722,False,-0.1153353981972869,True,False,False,-0.456268240284905,0.7266829677558587,-0.13660026986255114,0.49206349206349204,Q3
2024-10-31,2042.1376953125,-0.0174671417038212,2608918178.180002,0.0368664419910904,-0.0715799276208044,0.010219104341048,7574.01904296875,-0.0715799276208044,0.0469744293781535,-0.118554356998958,-0.0069961911626106,-0.1184765066109014,2199.583740234375,-0.0715799276208044,2023.9852294921875,0.008968675045552,EXCL.JK,WEAK,2024-10,,,,,,0.008810576863372,-0.0057452893466951,0.0258361734116331,False,False,-0.0135135200630844,-0.48812387864843276,-0.15835593550331156,-0.7481573319198432,-0.7388477450390522,0.434090206953893,-1.071721892636698,-0.5246323770445764,77.77777777777779,-0.0715799276208044,-0.0055538460313435,-0.1350513907938647,False,-0.0798326099298573,True,False,False,-0.4049952630478224,1.0404516703043678,-0.3085888810365849,0.47619047619047616,Q3
2024-11-30,2014.9091796875,-0.0133333397094133,-18027494663.52,-0.0044842470549869,-0.0389609451991004,0.0672743256493146,7114.26611328125,-0.0389609451991004,0.0205904049063372,-0.0595513501054376,0.0680599026882824,0.0590030068935203,2199.583740234375,-0.0839588678388744,2014.9091796875,0.0,EXCL.JK,WEAK,2024-11,,,,,,-0.0045249502138628,0.0302177567980552,0.0245126902936709,False,False,0.0133333397094133,-0.35699279455623567,0.254252942612083,-0.29583134788790355,0.6696340543243143,0.7919455726006129,-1.1004456522242316,-0.1330693865546382,42.85714285714286,-0.0839588678388744,-0.0069961911626106,-0.0055538460313435,False,-0.0550747849907236,False,False,False,-0.35073618609895796,-0.456268240284905,-0.10164634210299034,0.5555555555555556,Q3
