ticker,month,price,pe,pb,data_source,pit_pe,pit_pb,quality_score,growth_score,value_score,momentum_score,final_score,fy_used,fy_actual,qg_source
ADRO.JK,2023-02-01,1131.080810546875,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,36.07,55.35,62.76,2022,2022,pit
AKRA.JK,2023-02-01,1045.3131103515625,8.611766441518302,1.8868828369371229,pit,8.611766441518302,1.8868828369371229,41.97,66.07,43.21,91.08,66.51,2022,2022,pit
AMRT.JK,2023-02-01,2808.8583984375,40.42369844351165,10.285689228086667,pit,40.42369844351165,10.285689228086667,43.39,41.07,26.07,98.22,60.15,2022,2022,pit
ANTM.JK,2023-02-01,1679.7498779296875,10.564261675177878,1.7023279736670536,pit,10.564261675177878,1.7023279736670536,43.75,60.72,53.21,30.36,45.1,2022,2022,pit
ARTO.JK,2023-02-01,2510.0,43.661972,1.4455135,trailing,2186.384752026645,4.210184370014752,15.71,73.21,37.5,0.0,29.64,2022,2022,pit
ASII.JK,2023-02-01,4335.10205078125,6.00057807988347,0.9039186223946205,pit,6.00057807988347,0.9039186223946205,43.57,7.14,74.64,37.5,33.62,2022,2022,pit
BBCA.JK,2023-02-01,7667.61669921875,23.128788888577475,4.262844343348093,pit,23.128788888577475,4.262844343348093,71.43,26.79,33.93,58.93,49.91,2022,2022,pit
BBNI.JK,2023-02-01,3391.00732421875,5.88926,0.7418746,trailing,0.10716005845162141,0.01444840736588728,52.32,37.5,78.21,53.57,50.9,2022,2022,pit
BBRI.JK,2023-02-01,3497.18994140625,10.290910920982949,1.7594375538336613,pit,10.290910920982949,1.7594375538336613,64.46,57.15,53.57,55.36,57.99,2022,2022,pit
BMRI.JK,2023-02-01,3702.45458984375,8.393419523161072,1.5045465643343203,pit,8.393419523161072,1.5045465643343203,68.57,36.61,62.5,78.57,61.87,2022,2022,pit
BRPT.JK,2023-02-01,930.7048950195312,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,60.71,59.68,2022,2022,pit
BUKA.JK,2023-02-01,262.0,12.17263426700384,0.9116027285434257,pit,12.17263426700384,0.9116027285434257,58.22,59.82,55.0,17.86,44.25,2022,2022,pit
CPIN.JK,2023-02-01,5129.1865234375,28.722191810699748,3.1967650528870433,pit,28.722191810699748,3.1967650528870433,32.5,66.07,31.79,30.36,41.75,2022,2022,pit
EMTK.JK,2023-02-01,878.1986694335938,9.869635593782613,1.5002444416708065,pit,9.869635593782613,1.5002444416708065,65.72,58.03,59.29,5.35,41.64,2022,2022,pit
ESSA.JK,2023-02-01,996.6016845703124,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,25.71,64.28,67.75,2022,2022,pit
GOTO.JK,2023-02-01,118.0,0.0,1.6553551,trailing,0.0,1.0031708546924625,20.0,52.67,73.57,14.29,33.16,2022,2022,pit
HRUM.JK,2023-02-01,1630.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,31.43,28.57,51.04,2022,2022,pit
INCO.JK,2023-02-01,6635.11572265625,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,22.5,73.22,62.16,2022,2022,pit
INDF.JK,2023-02-01,5778.1328125,7.978254522954769,0.9422521543114895,pit,7.978254522954769,0.9422521543114895,34.64,37.5,68.21,50.0,44.23,2022,2022,pit
ITMG.JK,2023-02-01,21644.7421875,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,37.5,75.0,52.95,2022,2022,pit
KLBF.JK,2023-02-01,1983.740234375,26.539449203339725,4.403287935662903,pit,26.539449203339725,4.403287935662903,48.39,30.36,31.43,82.15,53.1,2022,2022,pit
MDKA.JK,2023-02-01,4540.0,0.0,80312.5,trailing,1897409.609445714,110500.26122707683,33.57,25.89,54.28,64.29,44.09,2022,2022,pit
MEDC.JK,2023-02-01,1026.931884765625,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,28.57,98.22,77.32,2022,2022,pit
PGAS.JK,2023-02-01,1155.5048828125,8.424787,12991.453,trailing,0.0,0.0,40.53,35.72,34.29,35.72,36.78,2022,2022,pit
PTBA.JK,2023-02-01,2084.837646484375,1.910118068809586,0.8362831768747634,pit,1.910118068809586,0.8362831768747634,66.61,50.0,61.43,58.92,58.42,2022,2022,pit
SMGR.JK,2023-02-01,6444.9560546875,18.35657341905111,1.0154877033696694,pit,18.35657341905111,1.0154877033696694,31.43,62.5,47.14,51.78,49.44,2022,2022,pit
TLKM.JK,2023-02-01,3252.71533203125,15.484037516877322,2.484654568423576,pit,15.484037516877322,2.484654568423576,47.86,9.82,41.43,17.86,25.3,2022,2022,pit
TOWR.JK,2023-02-01,962.4110107421876,16.27631055333726,3.890365146176921,pit,16.27631055333726,3.890365146176921,62.86,44.64,37.86,26.79,42.27,2022,2022,pit
UNTR.JK,2023-02-01,17515.2265625,2.94093120669117,0.7293499320288902,pit,2.94093120669117,0.7293499320288902,57.5,0.0,62.86,35.71,33.16,2022,2022,pit
ADRO.JK,2023-03-01,1097.0347900390625,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,36.07,44.64,59.01,2022,2022,pit
AKRA.JK,2023-03-01,1169.84521484375,9.637718749718841,2.1116743260010464,pit,9.637718749718841,2.1116743260010464,41.97,66.07,42.5,92.86,67.06,2022,2022,pit
AMRT.JK,2023-03-01,2789.48681640625,40.14491223241585,10.214752910064846,pit,40.14491223241585,10.214752910064846,43.39,41.07,26.07,98.22,60.15,2022,2022,pit
ANTM.JK,2023-03-01,1764.159423828125,11.095129123046423,1.7878720972984516,pit,11.095129123046423,1.7878720972984516,43.75,60.72,50.36,46.43,50.44,2022,2022,pit
ARTO.JK,2023-03-01,2420.0,43.661972,1.4455135,trailing,2107.9884860177212,4.059221583838925,15.71,73.21,36.43,0.0,29.53,2022,2022,pit
ASII.JK,2023-03-01,4264.03466796875,5.9022077590688715,0.8891002559486704,pit,5.9022077590688715,0.8891002559486704,43.57,7.14,72.5,41.08,34.66,2022,2022,pit
BBCA.JK,2023-03-01,7820.87939453125,23.591094278039414,4.348051395211516,pit,23.591094278039414,4.348051395211516,71.43,26.79,33.93,64.29,51.79,2022,2022,pit
BBNI.JK,2023-03-01,3769.0419921875,5.88926,0.7418746,trailing,0.11910642519254364,0.016059137853618923,52.32,37.5,79.28,73.22,57.88,2022,2022,pit
BBRI.JK,2023-03-01,3717.54638671875,10.939336825085698,1.8702989630244378,pit,10.939336825085698,1.8702989630244378,64.46,57.15,53.57,71.42,63.61,2022,2022,pit
BMRI.JK,2023-03-01,4017.9052734375,9.108542386121567,1.6327345625125556,pit,9.108542386121567,1.6327345625125556,68.57,36.61,59.64,89.28,65.34,2022,2022,pit
BRPT.JK,2023-03-01,821.210205078125,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,46.42,54.67,2022,2022,pit
BUKA.JK,2023-03-01,248.0,11.522188161133405,0.8628911323617159,pit,11.522188161133405,0.8628911323617159,58.22,59.82,58.57,23.21,46.48,2022,2022,pit
CPIN.JK,2023-03-01,4761.79345703125,26.664880368617613,2.96778735632759,pit,26.664880368617613,2.96778735632759,32.5,66.07,33.21,26.79,40.64,2022,2022,pit
EMTK.JK,2023-03-01,730.2915649414062,8.207381625656097,1.2475717616482522,pit,8.207381625656097,1.2475717616482522,65.72,58.03,64.64,5.35,42.18,2022,2022,pit
ESSA.JK,2023-03-01,923.2283325195312,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,26.43,32.14,56.57,2022,2022,pit
GOTO.JK,2023-03-01,109.0,0.0,1.6553551,trailing,0.0,0.9266578234023594,20.0,52.67,73.57,26.79,37.53,2022,2022,pit
HRUM.JK,2023-03-01,1460.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,30.71,17.86,47.22,2022,2022,pit
INCO.JK,2023-03-01,6464.98486328125,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,21.07,51.78,54.52,2022,2022,pit
INDF.JK,2023-03-01,5532.7294921875,7.639409741471767,0.90223372366216,pit,7.639409741471767,0.90223372366216,34.64,37.5,67.14,57.14,46.62,2022,2022,pit
ITMG.JK,2023-03-01,22924.8046875,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,37.5,78.58,54.2,2022,2022,pit
KLBF.JK,2023-03-01,1974.3385009765625,26.413668205592412,4.382419004070808,pit,26.413668205592412,4.382419004070808,48.39,30.36,31.43,83.93,53.72,2022,2022,pit
MDKA.JK,2023-03-01,4190.0,0.0,80312.5,trailing,1751133.5382329386,101981.51862146518,33.57,25.89,54.28,53.57,40.34,2022,2022,pit
MEDC.JK,2023-03-01,901.9139404296876,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,29.29,91.07,74.89,2022,2022,pit
PGAS.JK,2023-03-01,1018.91162109375,8.424787,12991.453,trailing,0.0,0.0,40.53,35.72,34.29,35.72,36.78,2022,2022,pit
PTBA.JK,2023-03-01,2155.05224609375,1.974448342024989,0.8644480982648463,pit,1.974448342024989,0.8644480982648463,66.61,50.0,60.36,66.07,60.81,2022,2022,pit
SMGR.JK,2023-03-01,5619.8232421875,16.006423794352266,0.8854771621602913,pit,16.006423794352266,0.8854771621602913,31.43,62.5,50.71,32.14,42.93,2022,2022,pit
TLKM.JK,2023-03-01,3403.61474609375,16.20237034041385,2.5999222387391008,pit,16.20237034041385,2.5999222387391008,47.86,9.82,38.57,32.14,30.02,2022,2022,pit
TOWR.JK,2023-03-01,847.8383178710938,14.338655321541907,3.4272266262782334,pit,14.338655321541907,3.4272266262782334,62.86,44.64,39.29,16.07,38.66,2022,2022,pit
UNTR.JK,2023-03-01,18268.568359375,3.067422656392307,0.760719768233103,pit,3.067422656392307,0.760719768233103,57.5,0.0,61.79,51.79,38.68,2022,2022,pit
ADRO.JK,2023-04-01,1184.0408935546875,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,36.07,39.28,57.13,2022,2022,pit
AKRA.JK,2023-04-01,1222.677001953125,10.072971122207441,2.207040385561773,pit,10.072971122207441,2.207040385561773,41.97,66.07,42.5,82.15,63.32,2022,2022,pit
AMRT.JK,2023-04-01,2808.8583984375,40.42369844351165,10.285689228086667,pit,40.42369844351165,10.285689228086667,43.39,41.07,26.07,78.57,53.27,2022,2022,pit
ANTM.JK,2023-04-01,1772.600341796875,11.148215637516358,1.796426472548261,pit,11.148215637516358,1.796426472548261,43.75,60.72,50.36,60.72,55.44,2022,2022,pit
ARTO.JK,2023-04-01,2070.0,43.661972,1.4455135,trailing,1803.114118205241,3.472144082044039,15.71,73.21,36.43,0.0,29.53,2022,2022,pit
ASII.JK,2023-04-01,4797.03955078125,6.6399844893073565,1.0002379024810408,pit,6.6399844893073565,1.0002379024810408,43.57,7.14,71.43,42.86,35.18,2022,2022,pit
BBCA.JK,2023-04-01,8089.02392578125,24.399932082299987,4.497127495788537,pit,24.399932082299987,4.497127495788537,71.43,26.79,32.86,76.78,56.05,2022,2022,pit
BBNI.JK,2023-04-01,3799.274658203125,5.88926,0.7418746,trailing,0.12006181512468692,0.016187953226924318,52.32,37.5,79.28,69.64,56.63,2022,2022,pit
BBRI.JK,2023-04-01,4008.34814453125,11.79505671318258,2.016601435005818,pit,11.79505671318258,2.016601435005818,64.46,57.15,47.86,83.93,67.42,2022,2022,pit
BMRI.JK,2023-04-01,4027.63427734375,9.130597919645632,1.6366880855190757,pit,9.130597919645632,1.6366880855190757,68.57,36.61,59.64,69.65,58.47,2022,2022,pit
BRPT.JK,2023-04-01,831.1642456054688,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,51.78,56.55,2022,2022,pit
BUKA.JK,2023-04-01,236.0,10.964662927530176,0.8211383356345361,pit,10.964662927530176,0.8211383356345361,58.22,59.82,63.93,21.43,46.39,2022,2022,pit
CPIN.JK,2023-04-01,4380.08642578125,24.527414219364044,2.729888482429067,pit,24.527414219364044,2.729888482429067,32.5,66.07,34.65,25.0,40.16,2022,2022,pit
EMTK.JK,2023-04-01,651.7158813476562,7.324308819245615,1.1133393417357538,pit,7.324308819245615,1.1133393417357538,65.72,58.03,67.5,3.57,41.84,2022,2022,pit
ESSA.JK,2023-04-01,683.8728637695312,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,26.43,10.71,49.07,2022,2022,pit
GOTO.JK,2023-04-01,104.0,0.0,1.6553551,trailing,0.0,0.8841505837967465,20.0,52.67,73.57,7.14,30.66,2022,2022,pit
HRUM.JK,2023-04-01,1510.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,30.71,32.14,52.22,2022,2022,pit
INCO.JK,2023-04-01,6780.9423828125,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,21.07,66.08,59.52,2022,2022,pit
INDF.JK,2023-04-01,5755.82373046875,7.947450880948869,0.9386141658320307,pit,7.947450880948869,0.9386141658320307,34.64,37.5,67.86,57.15,46.7,2022,2022,pit
ITMG.JK,2023-04-01,22983.10546875,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,36.79,66.08,49.75,2022,2022,pit
KLBF.JK,2023-04-01,1993.1417236328125,26.66522693485409,4.424156325338547,pit,26.66522693485409,4.424156325338547,48.39,30.36,31.07,76.78,51.19,2022,2022,pit
MDKA.JK,2023-04-01,3940.0,0.0,80312.5,trailing,1646650.6302238135,95896.70247459972,33.57,25.89,54.28,48.22,38.46,2022,2022,pit
MEDC.JK,2023-04-01,901.9139404296876,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,30.0,66.07,66.21,2022,2022,pit
PGAS.JK,2023-04-01,1055.8287353515625,8.424787,12991.453,trailing,0.0,0.0,40.53,35.72,34.29,35.72,36.78,2022,2022,pit
PTBA.JK,2023-04-01,2236.069580078125,2.0486760277113505,0.8969462803466156,pit,2.0486760277113505,0.8969462803466156,66.61,50.0,60.36,83.92,67.06,2022,2022,pit
SMGR.JK,2023-04-01,5307.61083984375,15.117178027999362,0.8362839864847195,pit,15.117178027999362,0.8362839864847195,31.43,62.5,54.29,26.79,41.41,2022,2022,pit
TLKM.JK,2023-04-01,3562.897216796875,16.960609380842858,2.721593482024682,pit,16.960609380842858,2.721593482024682,47.86,9.82,38.57,39.29,32.52,2022,2022,pit
TOWR.JK,2023-04-01,939.4965209960938,15.888780332760227,3.7977376395756766,pit,15.888780332760227,3.7977376395756766,62.86,44.64,37.86,42.86,47.89,2022,2022,pit
UNTR.JK,2023-04-01,22651.4296875,3.803336268956102,0.9432260921081254,pit,3.803336268956102,0.9432260921081254,57.5,0.0,57.5,85.72,50.13,2022,2022,pit
ADRO.JK,2023-05-01,855.435546875,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,35.36,17.86,49.56,2022,2022,pit
AKRA.JK,2023-05-01,1065.621337890625,8.779074887835211,1.9235409880811214,pit,8.779074887835211,1.9235409880811214,41.97,66.07,44.28,91.08,66.62,2022,2022,pit
AMRT.JK,2023-05-01,2579.681884765625,37.12550360244717,9.44647341025956,pit,37.12550360244717,9.44647341025956,43.39,41.07,26.07,69.65,50.15,2022,2022,pit
ANTM.JK,2023-05-01,1599.5609130859375,10.059938252267367,1.6210611613716615,pit,10.059938252267367,1.6210611613716615,43.75,60.72,54.29,46.43,50.83,2022,2022,pit
ARTO.JK,2023-05-01,2380.0,43.661972,1.4455135,trailing,2073.1457011248663,3.992127012205223,15.71,73.21,36.43,3.57,30.78,2022,2022,pit
ASII.JK,2023-05-01,5002.203125,6.923968587450032,1.04301686666712,pit,6.923968587450032,1.04301686666712,43.57,7.14,68.93,78.57,47.43,2022,2022,pit
BBCA.JK,2023-05-01,8089.02392578125,24.399932082299987,4.497127495788537,pit,24.399932082299987,4.497127495788537,71.43,26.79,32.86,76.78,56.05,2022,2022,pit
BBNI.JK,2023-05-01,3648.110107421875,5.88926,0.7418746,trailing,0.11528482688823011,0.01554387115922426,52.32,37.5,76.07,64.28,54.43,2022,2022,pit
BBRI.JK,2023-05-01,4381.67431640625,12.893614825154144,2.2044219702443795,pit,12.893614825154144,2.2044219702443795,64.46,57.15,45.35,94.65,70.92,2022,2022,pit
BMRI.JK,2023-05-01,3930.348388671875,8.910051993290043,1.597154542025796,pit,8.910051993290043,1.597154542025796,68.57,36.61,58.21,85.71,63.94,2022,2022,pit
BRPT.JK,2023-05-01,756.5088500976562,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,60.72,59.68,2022,2022,pit
BUKA.JK,2023-05-01,212.0,9.849612460323717,0.7376327421801765,pit,9.849612460323717,0.7376327421801765,58.22,59.82,64.29,21.43,46.43,2022,2022,pit
CPIN.JK,2023-05-01,4723.62255859375,26.45113265998996,2.943997347209239,pit,26.45113265998996,2.943997347209239,32.5,66.07,33.21,53.57,50.02,2022,2022,pit
EMTK.JK,2023-05-01,550.0297241210938,6.181508958929787,0.9396268351199035,pit,6.181508958929787,0.9396268351199035,65.72,58.03,72.5,1.78,41.71,2022,2022,pit
ESSA.JK,2023-05-01,476.7570495605469,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,25.71,5.35,47.12,2022,2022,pit
GOTO.JK,2023-05-01,147.0,0.0,1.6553551,trailing,0.0,1.2497128444050167,20.0,52.67,72.5,41.07,42.43,2022,2022,pit
HRUM.JK,2023-05-01,1410.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,31.43,26.79,50.42,2022,2022,pit
INCO.JK,2023-05-01,6206.5498046875,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,21.07,39.28,50.14,2022,2022,pit
INDF.JK,2023-05-01,6335.86767578125,8.748356360343642,1.0332031402986053,pit,8.748356360343642,1.0332031402986053,34.64,37.5,64.29,83.93,55.71,2022,2022,pit
ITMG.JK,2023-05-01,15270.3076171875,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,36.79,28.57,36.62,2022,2022,pit
KLBF.JK,2023-05-01,1943.1947021484373,25.997011199460523,4.313289431925087,pit,25.997011199460523,4.313289431925087,48.39,30.36,32.5,80.35,52.58,2022,2022,pit
MDKA.JK,2023-05-01,3000.0,0.0,80312.5,trailing,1253794.8961095025,73017.79376238557,33.57,25.89,54.28,16.07,27.21,2022,2022,pit
MEDC.JK,2023-05-01,808.1505737304688,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,28.57,69.64,67.32,2022,2022,pit
PGAS.JK,2023-05-01,1055.8287353515625,8.424787,12991.453,trailing,0.0,0.0,40.53,35.72,35.0,35.72,36.85,2022,2022,pit
PTBA.JK,2023-05-01,1652.7469482421875,1.514238681525537,0.6629602409457477,pit,1.514238681525537,0.6629602409457477,66.61,50.0,63.57,33.92,49.88,2022,2022,pit
SMGR.JK,2023-05-01,5400.14013671875,15.380720683230308,0.8508631957734568,pit,15.380720683230308,0.8508631957734568,31.43,62.5,52.14,33.93,43.7,2022,2022,pit
TLKM.JK,2023-05-01,3386.847900390625,16.122554420050243,2.5871145333232364,pit,16.122554420050243,2.5871145333232364,47.86,9.82,38.57,73.22,44.39,2022,2022,pit
TOWR.JK,2023-05-01,924.228759765625,15.630571708308109,3.7360205919856235,pit,15.630571708308109,3.7360205919856235,62.86,44.64,37.86,62.5,54.77,2022,2022,pit
UNTR.JK,2023-05-01,17419.654296875,2.924883943045005,0.7253702161406196,pit,2.924883943045005,0.7253702161406196,57.5,0.0,61.79,53.57,39.3,2022,2022,pit
ADRO.JK,2023-06-01,935.1084594726562,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,36.79,17.86,49.71,2022,2022,pit
AKRA.JK,2023-06-01,1108.558349609375,9.132809585082288,2.001046100835547,pit,9.132809585082288,2.001046100835547,41.97,66.07,44.28,83.93,64.12,2022,2022,pit
AMRT.JK,2023-06-01,2521.052734375,36.28174191737671,9.231780771798261,pit,36.28174191737671,9.231780771798261,43.39,41.07,26.07,66.07,48.9,2022,2022,pit
ANTM.JK,2023-06-01,1713.7708740234375,10.778226093277764,1.7368062576683532,pit,10.778226093277764,1.7368062576683532,43.75,60.72,53.21,62.5,56.35,2022,2022,pit
ARTO.JK,2023-06-01,3180.0,43.661972,1.4455135,trailing,2770.0013989819645,5.334018444879248,15.71,73.21,36.43,14.29,34.53,2022,2022,pit
ASII.JK,2023-06-01,5254.25146484375,7.272849819176714,1.09557184356492,pit,7.272849819176714,1.09557184356492,43.57,7.14,70.0,85.72,50.04,2022,2022,pit
BBCA.JK,2023-06-01,8178.40625,24.669547138492938,4.546819981750965,pit,24.669547138492938,4.546819981750965,71.43,26.79,32.86,80.35,57.3,2022,2022,pit
BBNI.JK,2023-06-01,3688.4208984375,5.88926,0.7418746,trailing,0.1165586981331,0.015715627417512226,52.32,37.5,78.21,71.43,57.15,2022,2022,pit
BBRI.JK,2023-06-01,4263.78173828125,12.546701434673114,2.1451101705575755,pit,12.546701434673114,2.1451101705575755,64.46,57.15,45.35,92.86,70.3,2022,2022,pit
BMRI.JK,2023-06-01,4047.091796875,9.174707879766109,1.64459493311189,pit,9.174707879766109,1.64459493311189,68.57,36.61,58.21,85.72,63.95,2022,2022,pit
BRPT.JK,2023-06-01,743.1323852539062,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,48.22,55.3,2022,2022,pit
BUKA.JK,2023-06-01,212.0,9.849612460323717,0.7376327421801765,pit,9.849612460323717,0.7376327421801765,58.22,59.82,66.43,16.07,44.77,2022,2022,pit
CPIN.JK,2023-06-01,5033.759765625,28.187825273386355,3.1372903344124126,pit,28.187825273386355,3.1372903344124126,32.5,66.07,31.79,30.36,41.75,2022,2022,pit
EMTK.JK,2023-06-01,660.8958740234375,7.4274781653367326,1.1290217077717923,pit,7.4274781653367326,1.1290217077717923,65.72,58.03,67.5,7.14,43.09,2022,2022,pit
ESSA.JK,2023-06-01,566.637451171875,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,25.71,5.36,47.13,2022,2022,pit
GOTO.JK,2023-06-01,110.0,0.0,1.6553551,trailing,0.0,0.9351592713234819,20.0,52.67,73.57,48.22,45.03,2022,2022,pit
HRUM.JK,2023-06-01,1420.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,31.43,32.14,52.29,2022,2022,pit
INCO.JK,2023-06-01,6206.5498046875,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,22.5,50.0,54.04,2022,2022,pit
INDF.JK,2023-06-01,6558.96142578125,9.056396825618158,1.0695835028434353,pit,9.056396825618158,1.0695835028434353,34.64,37.5,65.36,69.64,50.82,2022,2022,pit
ITMG.JK,2023-06-01,16650.67578125,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,36.79,30.36,37.25,2022,2022,pit
KLBF.JK,2023-06-01,1962.33935546875,26.2531377555013,4.3557846233503605,pit,26.2531377555013,4.3557846233503605,48.39,30.36,32.5,67.85,48.2,2022,2022,pit
MDKA.JK,2023-06-01,3060.0,0.0,80312.5,trailing,1278870.7940316927,74478.14963763328,33.57,25.89,54.28,16.07,27.21,2022,2022,pit
MEDC.JK,2023-06-01,816.3330688476562,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,28.57,67.86,66.7,2022,2022,pit
PGAS.JK,2023-06-01,1068.9788818359375,8.424787,12991.453,trailing,0.0,0.0,40.53,35.72,35.0,25.0,33.1,2022,2022,pit
PTBA.JK,2023-06-01,2055.206298828125,1.882969972814282,0.8243972645137526,pit,1.882969972814282,0.8243972645137526,66.61,50.0,60.36,55.36,57.06,2022,2022,pit
SMGR.JK,2023-06-01,5656.181640625,16.10998006450428,0.8912059066566393,pit,16.10998006450428,0.8912059066566393,31.43,62.5,52.14,33.93,43.7,2022,2022,pit
TLKM.JK,2023-06-01,3494.4384765625,16.63472236216998,2.6692998429235804,pit,16.63472236216998,2.6692998429235804,47.86,9.82,40.0,69.64,43.28,2022,2022,pit
TOWR.JK,2023-06-01,984.9105224609376,16.656822658815372,3.981315182304544,pit,16.656822658815372,3.981315182304544,62.86,44.64,36.43,42.86,47.75,2022,2022,pit
UNTR.JK,2023-06-01,18242.62890625,3.0630672375852703,0.759639625860632,pit,3.0630672375852703,0.759639625860632,57.5,0.0,60.72,73.22,46.07,2022,2022,pit
ADRO.JK,2023-07-01,1010.5880126953124,7.235843,13176.471,trailing,0.0,0.0,66.97,76.78,36.07,26.79,52.76,2022,2022,pit
AKRA.JK,2023-07-01,1081.23486328125,8.907706235381935,1.9517247856360416,pit,8.907706235381935,1.9517247856360416,41.97,66.07,45.0,73.22,60.44,2022,2022,pit
AMRT.JK,2023-07-01,2638.31103515625,37.969265287517615,9.66116604872086,pit,37.969265287517615,9.66116604872086,43.39,41.07,26.07,73.22,51.4,2022,2022,pit
ANTM.JK,2023-07-01,1744.5308837890625,10.971681557430323,1.7679797233029118,pit,10.971681557430323,1.7679797233029118,43.75,60.72,51.43,39.28,48.04,2022,2022,pit
ARTO.JK,2023-07-01,2910.0,43.661972,1.4455135,trailing,2534.812600955194,4.881130086351765,15.71,73.21,36.43,16.07,35.16,2022,2022,pit
ASII.JK,2023-07-01,5312.41748046875,7.353362276384183,1.1077001266129416,pit,7.353362276384183,1.1077001266129416,43.57,7.14,67.5,85.72,49.79,2022,2022,pit
BBCA.JK,2023-07-01,8156.06005859375,24.60214153336513,4.534396520932793,pit,24.60214153336513,4.534396520932793,71.43,26.79,31.43,82.14,57.79,2022,2022,pit
BBNI.JK,2023-07-01,3577.56640625,5.88926,0.7418746,trailing,0.11305555799606885,0.015243298487396282,52.32,37.5,79.28,73.22,57.88,2022,2022,pit
BBRI.JK,2023-07-01,4440.62060546875,13.06707152039466,2.2340778700877815,pit,13.06707152039466,2.2340778700877815,64.46,57.15,45.35,92.86,70.3,2022,2022,pit
BMRI.JK,2023-07-01,4455.6923828125,10.101000438381284,1.8106357562575965,pit,10.101000438381284,1.8106357562575965,68.57,36.61,54.64,92.86,66.09,2022,2022,pit
BRPT.JK,2023-07-01,773.0571899414062,13.605442,59200.0,trailing,0.0,0.0,22.14,100.0,28.93,32.14,49.68,2022,2022,pit
BUKA.JK,2023-07-01,216.0,10.035454204858128,0.7515503410892365,pit,10.035454204858128,0.7515503410892365,58.22,59.82,66.78,12.5,43.55,2022,2022,pit
CPIN.JK,2023-07-01,4938.3330078125,27.653458736072963,3.0778156159377814,pit,27.653458736072963,3.0778156159377814,32.5,66.07,31.79,32.14,42.37,2022,2022,pit
EMTK.JK,2023-07-01,605.0455932617188,6.799804794703947,1.0336115503724836,pit,6.799804794703947,1.0336115503724836,65.72,58.03,72.5,1.78,41.71,2022,2022,pit
ESSA.JK,2023-07-01,576.4071044921875,10.965323,21666.666,trailing,0.0,0.0,61.43,91.08,26.43,7.14,47.82,2022,2022,pit
GOTO.JK,2023-07-01,113.0,0.0,1.6553551,trailing,0.0,0.9606636150868496,20.0,52.67,74.64,37.5,41.39,2022,2022,pit
HRUM.JK,2023-07-01,1660.0,12.164579,9577.465,trailing,0.0,0.0,72.32,66.07,31.43,50.0,58.54,2022,2022,pit
INCO.JK,2023-07-01,6773.02099609375,27.548376,17116.105,trailing,0.0,0.0,42.86,78.57,22.5,51.79,54.66,2022,2022,pit
INDF.JK,2023-07-01,6770.20166015625,9.348070348886168,1.1040308879029335,pit,9.348070348886168,1.1040308879029335,34.64,37.5,62.86,75.0,52.45,2022,2022,pit
ITMG.JK,2023-07-01,18772.986328125,7.5872536,12732.558,trailing,0.0,0.0,72.5,16.07,36.79,28.57,36.62,2022,2022,pit
KLBF.JK,2023-07-01,1833.1121826171875,24.524273295248122,4.0689403877408585,pit,24.524273295248122,4.0689403877408585,48.39,30.36,33.93,64.28,47.1,2022,2022,pit
MDKA.JK,2023-07-01,3510.0,0.0,80312.5,trailing,1466940.0284481181,85430.81870199111,33.57,25.89,54.28,12.5,25.96,2022,2022,pit
MEDC.JK,2023-07-01,1036.4678955078125,10.952555,13539.325,trailing,0.0,0.0,61.78,82.15,29.29,57.14,63.02,2022,2022,pit
